index,insee,nom,nearlier_road,nearlier_road_dist,tmja,tmja_norm,betweeness,betweeness_stand,score_1
17054,62907,Libercourt,50,3234.605854675861,109179.0,0.4759494664155681,328505.0,12.702310381580185,0.7841632642459798
17055,59356,Lompret,811,5012.350202742363,385.8,0.0016818372044360745,68810.0,11.139118894862325,0.6132523739362001
17056,59145,Chemy,51,3917.917405621089,54589.5,0.23797473320778406,323595.0,12.687251103150645,0.7326692913167446
17057,60190,Cuvergnon,2339,6355.314222266514,3660.0,0.015955220757480643,721472.0,13.48905023445842,0.6057487193484716
17058,60506,Pont-l'Évêque,3736,17888.10452908955,2031.0,0.008853839715421636,50380.0,10.827369398856096,0.2510601603736833
17059,60610,Sempigny,3736,16772.51719104312,2031.0,0.008853839715421636,50380.0,10.827369398856096,0.27106010499494265
17060,77300,Montceaux-lès-Meaux,112,4131.037986533453,29651.0,0.12925908488526192,1559493.0,14.259871967635611,0.7412972853493013
17061,77176,Faremoutiers,2449,10180.851554410645,10067.0,0.04388557578293925,200593.0,12.209038243793458,0.4571798823387283
17062,77140,Coutençon,183,8809.812806001035,19131.0,0.0833987235823394,85481.0,11.356061106445287,0.4974073345354359
17063,77158,Diant,183,11832.062204144606,19131.0,0.0833987235823394,85481.0,11.356061106445287,0.4099556237651512
17064,79136,Alloinay,3123,22889.61636409712,14892.0,0.06491943921322453,25215.0,10.135233992657605,0.18859854115803906
17065,79301,Saint-Vincent-la-Châtre,3123,22676.170430947033,14892.0,0.06491943921322453,25215.0,10.135233992657605,0.19123702988519428
17066,79148,Lezay,480,19719.833787982992,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.2761484102835376
17067,79084,Chenay,480,12893.442535701366,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.4225045621443317
17068,16175,Val-des-Vignes,3129,6227.094611481874,29372.0,0.12804282625374905,50380.0,10.827369398856096,0.5852764715714023
17069,16317,Saint-Fraigne,3126,24344.49045076704,22476.0,0.09798074911069261,40320.0,10.604627704024997,0.18307737176316088
17070,16221,Mons,5018,21717.660549519023,14474.0,0.0630972309409221,125575.0,11.740666431955043,0.21484383666937407
17071,16216,Mérignac,5018,1810.6799915649156,14474.0,0.0630972309409221,125575.0,11.740666431955043,0.7867111348730328
17072,79256,Saint-Germier,480,2184.4408699629535,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.8233125974451364
17073,79201,Pamproux,480,3263.4224771733993,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.769790913461795
17074,79176,Ménigoute,480,6168.320137723799,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.6423628507033399
17075,79164,Maisonnay,3123,23945.81770965616,14892.0,0.06491943921322453,25215.0,10.135233992657605,0.1760685434155727
17076,79154,Loubillé,3124,28642.27326712573,16193.0,0.0705909534770175,30252.0,10.317350632095335,0.13187368762112375
17077,79115,Exoudun,480,11628.029760913578,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.4571590284565939
17078,79087,Chey,480,16346.824749560561,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.3407216435779663
17079,79042,Bougon,480,8098.964566884419,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.5695693282553511
17080,16248,Oradour,3126,25480.395439462583,22476.0,0.09798074911069261,40320.0,10.604627704024997,0.17040875847378495
17081,16194,Lupsault,5019,27909.09689440284,14474.0,0.0630972309409221,120576.0,11.700043831986005,0.14329192945180685
17082,16155,Les Gours,3126,30344.80134109015,22476.0,0.09798074911069261,40320.0,10.604627704024997,0.12535047846774924
17083,16234,Moulidars,5017,2789.3858993021995,14474.0,0.0630972309409221,130572.0,11.779687736319495,0.7390261292743932
17084,16045,Birac,3129,5822.52591950877,29372.0,0.12804282625374905,50380.0,10.827369398856096,0.6000085004562627
17085,16123,Échallat,5018,4942.302623674909,14474.0,0.0630972309409221,125575.0,11.740666431955043,0.6414152390127583
17086,16090,Châteauneuf-sur-Charente,3129,6678.747525371146,29372.0,0.12804282625374905,50380.0,10.827369398856096,0.5692568121814464
17087,33461,Saint-Philippe-d'Aiguille,1977,10007.285237666661,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.4720611608066225
17088,33342,Puisseguin,1977,8970.898062484965,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.5050190973523193
17089,33320,Petit-Palais-et-Cornemps,1977,4109.108732971682,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.693109032542078
17090,33166,Le Fieu,1977,5682.529514605827,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.6256111159343437
17091,33361,Ruch,1977,25708.064977468788,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.1698136565449258
17092,16066,Brossac,3132,16375.223886274607,24203.0,0.10550934644625794,35287.0,10.471298241784776,0.3034468229884334
17093,16256,Passirac,3132,13923.895734786522,24203.0,0.10550934644625794,35287.0,10.471298241784776,0.3538606054560125
17094,16301,Saint-Aulais-la-Chapelle,3130,10580.102982983815,23236.0,0.10129385506033341,45351.0,10.72220955600414,0.43925261715400626
17095,17033,La Barde,1977,14303.591118304583,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.3568590036401464
17096,17055,Boscamnant,1977,21392.661887425296,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.22491286789197482
17097,58251,Saint-Loup-des-Bois,1811,7800.902913168093,8432.0,0.036758038641277815,135528.0,11.816940918542644,0.5268309304790744
17098,89100,Chéroy,222,9903.281297103029,26339.0,0.11482091790472204,1777703.0,14.390833202006688,0.5179301944597345
17099,60672,Vez,2342,1986.196607313204,3660.0,0.015955220757480643,712155.0,13.476052267518563,0.8158042918307618
17100,58164,Mesves-sur-Loire,1814,3867.1389745804067,14606.0,0.0636726651321755,172133.0,12.056028522245708,0.6951928497219412
17101,77225,La Haute-Maison,112,5135.763397183965,29651.0,0.12925908488526192,1559493.0,14.259871967635611,0.6969620671342738
17102,77371,Pommeuse,112,11486.616125427656,29651.0,0.12925908488526192,1559493.0,14.259871967635611,0.4719679932458422
17103,03089,Coutansouze,1725,7834.648982766873,25477.0,0.11106315826183999,2363671.0,14.675726899996807,0.592633631827879
17104,59193,Emmerin,811,3180.1786859328154,385.8,0.0016818372044360745,68810.0,11.139118894862325,0.696146256968725
17105,80258,Driencourt,63,13212.962123455824,23500.0,0.10244472344284021,123573.0,11.724595445890749,0.38553870490154346
17106,80239,Devise,926,2314.316561961405,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.7670686632530753
17107,80275,Équancourt,64,5978.32993518094,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.6102463416573675
17108,62671,Pronville-en-Artois,64,9005.388536840777,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.5044862107121628
17109,62280,Dury,826,1231.5750897043079,18336.0,0.07993304038501779,181041.0,12.106484327528767,0.8277962609468342
17110,60255,Fréniches,926,17983.816455071308,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.2682093009203676
17111,79218,Pressigny,5120,10827.69859115671,8415.0,0.03668392969240427,80512.0,11.296173941051668,0.4228648410016375
17112,79120,La Ferrière-en-Parthenay,5120,1706.2715958011584,8415.0,0.03668392969240427,80512.0,11.296173941051668,0.7781576027562567
17113,79141,Irais,5120,24678.82016984271,8415.0,0.03668392969240427,80512.0,11.296173941051668,0.16749265251274412
17114,33127,Civrac-sur-Dordogne,1976,20134.882337812596,16208.0,0.07065634372602357,257748.0,12.459741522143261,0.24603228833822854
17115,16357,Saint-Vallier,3133,14662.187264820415,24203.0,0.10550934644625794,30252.0,10.317350632095335,0.3359493382404193
17116,16139,Fleurac,5019,4608.207527397051,14474.0,0.0630972309409221,120576.0,11.700043831986005,0.6546619961293558
17117,79303,Salles,480,7994.4768538913895,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.573288885530897
17118,79153,Loubigné,3124,29716.094589433847,16193.0,0.0705909534770175,30252.0,10.317350632095335,0.12301676984699542
17119,33406,Saint-Genès-de-Castillon,1977,12358.126868760346,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.4050562427517028
17120,33419,Saint-Hilaire-du-Bois,1567,15830.359618062997,25480.0,0.11107623631164121,511610.0,13.14531984962847,0.3445893814829399
17121,33396,Saint-Étienne-de-Lisse,1976,14394.33463742364,16208.0,0.07065634372602357,257748.0,12.459741522143261,0.35677599679463007
17122,33390,Sainte-Colombe,1977,14494.83160818667,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.35244250950424716
17123,33460,Saint-Pey-de-Castets,1977,21346.52773667747,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.22558956119376092
17124,33401,Sainte-Florence,1976,20646.80249801141,16208.0,0.07065634372602357,257748.0,12.459741522143261,0.23801194600154638
17125,16014,Angeduc,3130,10476.736296564135,23236.0,0.10129385506033341,45351.0,10.72220955600414,0.4421196369175695
17126,16177,Ladiville,3129,8633.308571611797,29372.0,0.12804282625374905,50380.0,10.827369398856096,0.5048341621550583
17127,16365,Sauvignac,3133,17162.676178106307,24203.0,0.10550934644625794,30252.0,10.317350632095335,0.2872007184140202
17128,16040,Berneuil,3130,11857.692841733608,23236.0,0.10129385506033341,45351.0,10.72220955600414,0.4053147847736087
17129,16074,Challignac,3130,8177.1794691065215,23236.0,0.10129385506033341,45351.0,10.72220955600414,0.510971147821665
17130,16099,Chillac,3132,10585.854220802123,24203.0,0.10550934644625794,35287.0,10.471298241784776,0.4362415487099097
17131,16352,Saint-Simon,5018,3289.1908360160346,14474.0,0.0630972309409221,125575.0,11.740666431955043,0.714412941953451
17132,16402,Vibrac,5018,4365.947424289013,14474.0,0.0630972309409221,125575.0,11.740666431955043,0.6659774606344676
17133,16303,Saint-Bonnet,3130,6663.211377103627,23236.0,0.10129385506033341,45351.0,10.72220955600414,0.5620558893604515
17134,16013,Angeac-Charente,5018,6944.839409504723,14474.0,0.0630972309409221,125575.0,11.740666431955043,0.5629046092823883
17135,16027,Barbezières,5019,24973.36005377285,14474.0,0.0630972309409221,120576.0,11.700043831986005,0.17352057948602728
17136,33282,Mérignas,1974,23741.036110967965,8863.5,0.03863909813768571,261965.0,12.475970003329884,0.18588462859463578
17137,33064,Bossugan,1977,23939.55506090621,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.19054033774718312
17138,33087,Camiran,1567,13280.876375766904,25480.0,0.11107623631164121,511610.0,13.14531984962847,0.40399542056103765
17139,33437,Saint-Magne-de-Castillon,1977,17282.227819329353,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.2939404602481839
17140,33447,Saint-Médard-de-Guizières,1977,4727.291619875552,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.6657620674291109
17141,66083,Fosse,4798,17269.14381718461,15498.0,0.06756120527306968,35287.0,10.471298241784776,0.2760741893079538
17142,66097,Lesquerde,4795,15628.460221071296,15498.0,0.06756120527306968,20176.0,9.912298620814678,0.30075896104554917
17143,11021,Axat,4805,27010.939454403975,9704.0,0.0423031317569924,70476.0,11.163041694437393,0.14405287673425324
17144,09296,Aulos-Sinsat,3396,378.85789526466186,9735.0,0.04243827160493827,581740.0,13.27378061048191,0.9055619072443463
17145,09096,Château-Verdun,3397,2024.6161411729288,9735.0,0.04243827160493827,576927.0,13.265472754341927,0.8114954908773213
17146,09070,Les Cabannes,3397,2424.685231038438,9735.0,0.04243827160493827,576927.0,13.265472754341927,0.7901928947977497
17147,09064,Bouan,3395,1802.2616666871897,9735.0,0.04243827160493827,586551.0,13.282016604697041,0.8239853810070986
17148,09320,Urs,3399,2429.030615061422,9735.0,0.04243827160493827,567295.0,13.248636492346737,0.7895711723339995
17149,09156,Larnat,3395,1912.6299810790877,9735.0,0.04243827160493827,586551.0,13.282016604697041,0.8179605284289668
17150,09077,Capoulet-et-Junac,3394,5845.031739484241,9735.0,0.04243827160493827,591360.0,13.290181939011289,0.6299109850267277
17151,60572,Saint-Étienne-Roilaye,3736,5179.772961629645,2031.0,0.008853839715421636,50380.0,10.827369398856096,0.6011451009786082
17152,60443,Muirancourt,926,20874.751353729036,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.22094180471300642
17153,60270,Genvry,3736,23228.02280824659,2031.0,0.008853839715421636,50380.0,10.827369398856096,0.17395663049944518
17154,58248,Saint-Laurent-l'Abbaye,1813,7163.0130325437485,12853.333333333334,0.05603217781497757,131398.0,11.785993774653612,0.5540485218645177
17155,60519,Quesmy,927,22332.825180734624,7710.0,0.03361058798911906,177872.0,12.088825091477922,0.20025500230427928
17156,80475,Liéramont,64,10616.833341925696,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.45587702831508053
17157,80737,Sorel,64,7509.563648013331,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.5542348255209305
17158,80762,Tincourt-Boucly,932,11321.719396041182,7710.0,0.03361058798911906,163717.0,12.005900714553224,0.41793792732457896
17159,80312,Fins,64,5430.186527991728,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.6316443436545569
17160,80555,Monchy-Lagache,927,2573.8371833370506,7710.0,0.03361058798911906,177872.0,12.088825091477922,0.7534362744556513
17161,80726,Sancourt,927,7082.293989948352,7710.0,0.03361058798911906,177872.0,12.088825091477922,0.5568544379906629
17162,80274,Eppeville,927,10587.59688508405,7710.0,0.03361058798911906,177872.0,12.088825091477922,0.4402028200931216
17163,60145,Chelles,3737,5896.432386651914,4062.0,0.01770767943084327,45351.0,10.72220955600414,0.5721386175769293
17164,60025,Attichy,3737,3318.2369224873332,4062.0,0.01770767943084327,45351.0,10.72220955600414,0.6819652943242777
17165,62469,Inchy-en-Artois,827,7009.921131271502,17207.0,0.07501133430982772,148275.0,11.906830680909442,0.5664426795643372
17166,60507,Pontoise-lès-Noyon,3737,16239.323959129159,4062.0,0.01770767943084327,45351.0,10.72220955600414,0.282856781079353
17167,60603,Salency,3737,21147.200364213193,4062.0,0.01770767943084327,45351.0,10.72220955600414,0.20248620355169333
17168,59636,Wambrechies,794,7552.413660377996,0.17953333333333332,7.826486247704075e-07,20176.0,9.912298620814678,0.4915395113930613
17169,59427,La Neuville,51,3624.539115076604,54589.5,0.23797473320778406,323595.0,12.687251103150645,0.744803779608891
17170,59097,Boursies,64,6146.871131776918,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.6038138258569486
17171,59156,Courchelettes,779,6923.938185922604,43554.0,0.18986712701401967,6325.0,8.752423403865594,0.528911712691632
17172,02734,Taillefontaine,2345,6398.345564579178,16032.0,0.0698890981376857,702853.0,13.462904467858465,0.6169407544325767
17173,63150,Enval,2014,7651.305610379076,10989.0,0.047904896421845575,941424.0,13.755149963789474,0.5677299350580448
17174,63075,Chamalières,4517,7840.271979197875,38041.333333333336,0.1658354839459673,0.0,0.0,0.1254834907478928
17175,63122,Courgoul,1757,20603.008239770144,48339.5,0.2107287961219223,1090746.0,13.902373340580974,0.29073537993060994
17176,58155,La Marche,1814,6044.274073725411,14606.0,0.0636726651321755,172133.0,12.056028522245708,0.6032400916398237
17177,63172,Grandeyrolles,1757,14649.530891444576,48339.5,0.2107287961219223,1090746.0,13.902373340580974,0.4088108239121596
17178,58298,Tronsanges,1815,8698.132170466875,18178.0,0.0792442630954872,85527.0,11.356599086693336,0.4999112402619871
17179,63254,Nohanent,4517,9081.958667180297,38041.333333333336,0.1658354839459673,0.0,0.0,0.11655342513000028
17180,77021,Barbey,184,3140.698339652949,16406.0,0.07151949501290368,83372.0,11.33107979492421,0.7126829043175804
17181,03302,Veauce,1725,6716.135519793758,25477.0,0.11106315826183999,2363671.0,14.675726899996807,0.6354642911198001
17182,03183,Le Montet,4115,891.4661570030171,11288.0,0.0492083420520332,1154189.0,13.958909357211766,0.8930574253863588
17183,15247,Valjouze,4853,3236.558059054919,3545.0,0.015453895515100789,57.0,4.060443010546419,0.48347915983142387
17184,15199,Saint-Martial,1767,18289.49606518822,15449.0,0.06734759712631652,616064.0,13.331107756429388,0.2836378514805053
17185,59560,Seclin,51,3966.9559973632277,54589.5,0.23797473320778406,323595.0,12.687251103150645,0.7306603669967189
17186,62440,Hermies,64,2602.1688195350353,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.754559601295872
17187,77509,Villeneuve-les-Bordes,183,12215.669442534761,19131.0,0.0833987235823394,85481.0,11.356061106445287,0.4000166330721369
17188,77361,Pierre-Levée,112,7520.518577064082,29651.0,0.12925908488526192,1559493.0,14.259871967635611,0.6020575468526261
17189,77279,Marolles-sur-Seine,184,5131.8476043275205,16406.0,0.07151949501290368,83372.0,11.33107979492421,0.6265525384112411
17190,77283,May-en-Multien,113,12141.138598410496,23159.0,0.10095818511543558,1556137.0,14.257717668733857,0.44475327748611365
17191,77257,Lizy-sur-Ourcq,113,10026.752268671045,23159.0,0.10095818511543558,1556137.0,14.257717668733857,0.5080797220840851
17192,59360,Loos,810,1590.7300846066535,192.9,0.0008409186022180372,73772.0,11.20874808998925,0.7788766944167338
17193,62173,Brebières,46,7489.561333995852,72534.0,0.3162010880937435,485802.0,13.093558470911956,0.622639202495333
17194,59334,Lauwin-Planque,5716,1905.4185496543807,21777.0,0.09493356350700984,0.0,0.0,0.17727371212651738
17195,80747,Templeux-la-Fosse,64,13050.675407869028,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.39119203464561286
17196,80658,Quivières,926,1734.8789034480758,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.797461735216974
17197,80284,Esmery-Hallon,926,13760.438417409569,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.3560213200178097
17198,80177,Cartigny,926,8170.21252786789,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.5179483094262971
17199,62825,Tortequesne,826,4761.08746272777,18336.0,0.07993304038501779,181041.0,12.106484327528767,0.6599921054904391
17200,62731,Ruyaulcourt,64,1306.0111905818046,23500.0,0.10244472344284021,141089.0,11.857153263607204,0.8186268995936671
17201,60637,Thury-en-Valois,2343,9911.720984032012,3660.0,0.015955220757480643,709054.0,13.471688376553509,0.4750020728757422
17202,60658,Vauciennes,2342,1296.6724507070692,3660.0,0.015955220757480643,712155.0,13.476052267518563,0.8550996993205263
17203,60129,Carlepont,3736,13505.96232527593,2031.0,0.008853839715421636,50380.0,10.827369398856096,0.3392623899346967
17204,60181,Crisolles,926,23586.838214762356,7710.0,0.03361058798911906,180823.0,12.105279461493424,0.18420047760100838
17205,59152,Comines,795,12458.31988995542,0.08976666666666666,3.9132431238520375e-07,15135.0,9.62483129129166,0.34596679502245786
17206,59328,Lambersart,810,3751.1071297129856,192.9,0.0008409186022180372,73772.0,11.20874808998925,0.6706401063331218
17207,59462,Phalempin,51,279.31842002581203,54589.5,0.23797473320778406,323595.0,12.687251103150645,0.8982254483396194
17208,59165,Cuincy,5716,3756.4128290019794,21777.0,0.09493356350700984,0.0,0.0,0.15767214223731013
17209,77201,Gastins,2449,8679.817847590139,10067.0,0.04388557578293925,200593.0,12.209038243793458,0.5050950333922672
17210,77527,Voinsles,2449,4862.721564226621,10067.0,0.04388557578293925,200593.0,12.209038243793458,0.6508013223456931
17211,77415,Saint-Jean-les-Deux-Jumeaux,112,6816.260294845184,29651.0,0.12925908488526192,1559493.0,14.259871967635611,0.6286539227293453
17212,77008,Armentières-en-Brie,113,8725.329701999754,23159.0,0.10095818511543558,1556137.0,14.257717668733857,0.5514626053251677
17213,77206,Giremoutiers,112,9737.076174279757,29651.0,0.12925908488526192,1559493.0,14.259871967635611,0.5254731878816087
17214,77469,Touquin,2449,7563.5308947120075,10067.0,0.04388557578293925,200593.0,12.209038243793458,0.5439562471829463
17215,77084,Changis-sur-Marne,113,8132.313328484253,23159.0,0.10095818511543558,1556137.0,14.257717668733857,0.5724408864915471
17216,63303,Roche-Charles-la-Mayrand,1761,26927.665316156286,14891.5,0.06491725953825765,1078638.0,13.89121061921415,0.16384561298134606
17217,58213,Pougny,1812,8864.834326758966,15522.0,0.06766582967147938,133460.0,11.801564579311288,0.49889783613116495
17218,63470,Volvic,2012,9538.20566711171,9929.0,0.04328398549208342,934158.0,13.747401938268592,0.49960541561781513
17219,58059,La Charité-sur-Loire,1814,2083.6082979934067,14606.0,0.0636726651321755,172133.0,12.056028522245708,0.780874062226275
17220,45281,Saint-Hilaire-les-Andrésis,679,4105.3557685428605,11268.0,0.04912115505335844,45074.0,10.716083048071518,0.6516597142228872
17221,15080,Joursac,4853,2063.3263410226923,3545.0,0.015453895515100789,57.0,4.060443010546419,0.5237910356433093
17222,15209,Saint-Rémy-de-Chaudes-Aigues,1768,26671.446003295234,15449.0,0.06734759712631652,612973.0,13.326077799663206,0.16455044107304528
17223,18007,Apremont-sur-Allier,2575,14724.05973060175,7016.5,0.03058737881007184,75495.0,11.231834953701169,0.32327718710308
17224,12055,La Capelle-Bonance,4460,12246.340290123855,6905.0,0.03010131129246007,392.0,5.973809611869261,0.3021562381376651
17225,03238,Saint-Hilaire,4115,10736.941168076366,11288.0,0.0492083420520332,1154189.0,13.958909357211766,0.46601654150219624
17226,77054,La Brosse-Montceaux,184,7023.977677739057,16406.0,0.07151949501290368,83372.0,11.33107979492421,0.5543709530106364
17227,77035,Blennes,222,14441.001860146584,26339.0,0.11482091790472204,1777703.0,14.390833202006688,0.3906080924849563
17228,66127,Opoul-Périllos,423,9240.76586231701,43044.0,0.18764385854781335,30252.0,10.317350632095335,0.4912480291907737
17229,11384,Soulatgé,4797,25883.898722585094,15498.0,0.06756120527306968,30252.0,10.317350632095335,0.15691083091591662
17230,11112,Cubières-sur-Cinoble,4797,24718.37449879826,15498.0,0.06756120527306968,30252.0,10.317350632095335,0.16924594595840756
17231,11065,Camps-sur-l'Agly,4798,26075.734949974903,15498.0,0.06756120527306968,35287.0,10.471298241784776,0.15584694805679852
17232,11055,Bugarach,4799,29799.793919027223,9704.0,0.0423031317569924,40320.0,10.604627704024997,0.11733437523692801
17233,11123,Duilhac-sous-Peyrepertuse,4794,22094.604057790362,15491.0,0.06753068982353351,15135.0,9.62483129129166,0.19544632334098486
17234,11113,Cucugnan,4794,18658.49603892882,15491.0,0.06753068982353351,15135.0,9.62483129129166,0.24429881183812302
17235,11270,Padern,4794,19586.838468179496,15491.0,0.06753068982353351,15135.0,9.62483129129166,0.23000818240107768
17236,11276,Paziols,4793,18551.738742144138,21173.0,0.09230051614703215,10092.0,9.219597393238859,0.2487422999835747
17237,11350,Saint-Just-et-le-Bézu,4799,32103.910180421906,9704.0,0.0423031317569924,40320.0,10.604627704024997,0.10066524310700269
17238,11347,Saint-Julia-de-Bec,4805,32116.120489954385,9704.0,0.0423031317569924,70476.0,11.163041694437393,0.10258361816818522
17239,11165,Ginoles,4814,36737.345463966274,5279.0,0.023013008300202274,115575.0,11.657683601209218,0.0732602954083658
17240,11306,Quirbajou,4814,33267.3150472187,5279.0,0.023013008300202274,115575.0,11.657683601209218,0.09267810943194463
17241,11035,Belvianes-et-Cavirac,4813,33034.38131891962,5279.0,0.023013008300202274,110572.0,11.613431215301867,0.09401405806823135
17242,11352,Saint-Louis-et-Parahou,4799,27855.424902373335,9704.0,0.0423031317569924,40320.0,10.604627704024997,0.13353067357873546
17243,11101,Coudons,3408,35626.385733427756,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.07904335294110662
17244,11036,Belvis,3408,30930.522999308687,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.10932554893663407
17245,09015,Arignac,3392,2466.413407726382,14738.0,0.06424809932342888,600972.0,13.306305287383388,0.7916102644765286
17246,09016,Arnave,3392,4352.663248606575,14738.0,0.06424809932342888,600972.0,13.306305287383388,0.7000958848647025
17247,09188,Mercus-Garrabet,3392,2852.999985507754,14738.0,0.06424809932342888,600972.0,13.306305287383388,0.7719275586200159
17248,09126,Freychenet,3391,10459.428650941793,14738.0,0.06424809932342888,605775.0,13.314265559755173,0.4704628498552818
17249,09125,Fougax-et-Barrineuf,3407,18506.740218443738,409.77777777777777,0.0017863647284028117,528687.0,13.17815374478419,0.25734291493667166
17250,09058,Bompas,3392,1832.760179609745,14738.0,0.06424809932342888,600972.0,13.306305287383388,0.82496351213817
17251,11320,Roquefeuil,3408,23044.642403623493,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.1884799772541249
17252,11130,Espezel,3408,25534.68456877933,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.15869905212408367
17253,09206,Montferrier,3399,11469.195511556003,9735.0,0.04243827160493827,567295.0,13.248636492346737,0.43284661208099895
17254,09211,Montségur,3401,11512.453973810443,6490.0,0.028292181069958847,557655.0,13.231497563801723,0.4268652955029786
17255,11177,Joucou,3408,30250.88611685073,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.11457976859187424
17256,11160,Galinagues,3408,25733.26447637889,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.15653727276495813
17257,11031,Belfort-sur-Rebenty,3408,27051.76468753406,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.14291185340660234
17258,11096,Comus,3407,13710.199748994835,409.77777777777777,0.0017863647284028117,528687.0,13.17815374478419,0.35862866362814017
17259,11028,Belcaire,3408,17931.956595730127,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.2683023571697096
17260,11066,Camurac,3408,13639.886408090713,819.5555555555555,0.0035727294568056235,523852.0,13.168966389594912,0.3608848967184913
17261,09031,Axiat,3399,3985.6652747119283,9735.0,0.04243827160493827,567295.0,13.248636492346737,0.7119337532235981
17262,09012,Appy,3399,4558.449837798243,9735.0,0.04243827160493827,567295.0,13.248636492346737,0.6853288330342001
17263,09088,Caychax,3398,3971.062410318903,9735.0,0.04243827160493827,572112.0,13.257091803298572,0.7128037281732246
17264,09287,Senconac,3398,3961.5993689342527,9735.0,0.04243827160493827,572112.0,13.257091803298572,0.7132523831164046
17265,09171,Lordat,3401,4845.348440353268,6490.0,0.028292181069958847,557655.0,13.231497563801723,0.6690656214949235
17266,09006,Alliat,3394,3919.0706159590623,9735.0,0.04243827160493827,591360.0,13.290181939011289,0.715972106438539
17267,09217,Niaux,3394,2072.1963819899097,9735.0,0.04243827160493827,591360.0,13.290181939011289,0.809523001319064
17268,09328,Verdun,3397,2824.5919431402035,9735.0,0.04243827160493827,576927.0,13.265472754341927,0.7694578216654031
17269,09221,Ornolac-Ussat-les-Bains,3395,1706.7115537418952,9735.0,0.04243827160493827,586551.0,13.282016604697041,0.8292371568235859
17270,89352,Saint-Martin-des-Champs,1809,19511.1051603873,8714.0,0.037987375322591894,140548.0,11.853311461403639,0.24146004623502534
17271,63208,Marcillat,1727,9418.524718759312,31518.0,0.13739799121155052,1930874.0,14.473483826016553,0.541244628735229
17272,63417,Sayat,2283,12461.11232914791,32103.0,0.1399482109227872,0.0,0.0,0.09374868188465632
17273,03214,Rocles,4115,5445.80019231006,11288.0,0.0492083420520332,1154189.0,13.958909357211766,0.6610134255548898
17274,03077,Chirat-l'Église,1725,5140.20710648556,25477.0,0.11106315826183999,2363671.0,14.675726899996807,0.7011148227952415
17275,16339,Val-d'Auge,5019,16927.326318423802,14474.0,0.0630972309409221,120576.0,11.700043831986005,0.29321422888631
17276,33506,Sauveterre-de-Guyenne,1567,19976.156025612512,25480.0,0.11107623631164121,511610.0,13.14531984962847,0.2660587511780736
17277,33138,Coutras,1977,9429.17661670257,14783.0,0.06444427007044709,255795.0,12.452135530788041,0.4901708288075777
17278,16286,Rouillac,5019,12496.23746994471,14474.0,0.0630972309409221,120576.0,11.700043831986005,0.391432754384629
17279,79105,Les Châteliers,480,11873.846644362044,25842.0,0.11265432098765432,998093.0,13.813602739234907,0.4502116148957299
17280,79340,Vausseroux,5121,10830.625362402325,8415.0,0.03668392969240427,75495.0,11.231834953701169,0.42185285230020514
17281,79341,Vautebis,5122,13494.715188007598,8415.0,0.03668392969240427,70476.0,11.163041694437393,0.3521880401327183
