id,insee,score_2,last_updated
60661,66181,0.001137427,2023-11-20
60662,66182,0.003330652,2023-11-20
60663,66183,0.000627249,2023-11-20
60664,66184,0.000228774,2023-11-20
60665,66185,0.002487517,2023-11-20
60666,66186,0.002995546,2023-11-20
60667,66187,0.000346921,2023-11-20
60668,66188,0.001417756,2023-11-20
60669,66189,0.002408037,2023-11-20
60670,66190,0.010953237,2023-11-20
60671,66191,0.000157886,2023-11-20
60672,66192,0.001235166,2023-11-20
60673,66193,0.001390904,2023-11-20
60674,66194,0.000294292,2023-11-20
60675,66195,0.00482574,2023-11-20
60676,66196,0.002034265,2023-11-20
60677,66197,0.000842061,2023-11-20
60678,66198,7.19618e-05,2023-11-20
60679,66199,0.000790506,2023-11-20
60680,66201,0.002124485,2023-11-20
60681,66202,0.000509103,2023-11-20
60682,66203,0.0,2023-11-20
60683,66204,0.001601419,2023-11-20
60684,66205,0.000764729,2023-11-20
60685,66206,0.000294292,2023-11-20
60686,66207,0.000383438,2023-11-20
60687,66208,0.002140596,2023-11-20
60688,66209,0.000798025,2023-11-20
60689,66210,0.003284467,2023-11-20
60690,66211,0.000156812,2023-11-20
60691,66212,0.010854423,2023-11-20
60692,66213,0.005086735,2023-11-20
60693,66214,0.00187423,2023-11-20
60694,66215,0.000114924,2023-11-20
60695,66216,6.87397e-05,2023-11-20
60696,66217,0.000658397,2023-11-20
60697,66218,0.001487569,2023-11-20
60698,66219,0.0,2023-11-20
60699,66220,6.98137e-05,2023-11-20
60700,66221,0.0,2023-11-20
60701,66222,0.001318942,2023-11-20
60702,66223,0.00142957,2023-11-20
60703,66224,0.003281245,2023-11-20
60704,66225,0.00081521,2023-11-20
60705,66226,0.000500511,2023-11-20
60706,66227,0.002628218,2023-11-20
60707,66228,0.003382207,2023-11-20
60708,66230,0.00221041,2023-11-20
60709,66231,0.000335106,2023-11-20
60710,66232,0.000192256,2023-11-20
60711,66233,0.001526235,2023-11-20
60712,66234,0.000221256,2023-11-20
60713,67001,0.004360673,2023-11-20
60714,67002,0.000682026,2023-11-20
60715,67003,0.004217823,2023-11-20
60716,67004,0.001517643,2023-11-20
60717,67005,0.004625965,2023-11-20
60718,67006,0.000308254,2023-11-20
60719,67008,0.00791258,2023-11-20
60720,67009,0.000155738,2023-11-20
60721,67010,0.010274432,2023-11-20
60722,67011,0.000405994,2023-11-20
60723,67012,0.000546695,2023-11-20
60724,67013,0.000344772,2023-11-20
60725,67016,0.002393,2023-11-20
60726,67017,0.001333979,2023-11-20
60727,67018,0.001673381,2023-11-20
60728,67019,0.000890394,2023-11-20
60729,67020,0.001890341,2023-11-20
60730,67021,0.009492519,2023-11-20
60731,67022,0.00407927,2023-11-20
60732,67023,0.005568987,2023-11-20
60733,67025,0.000954837,2023-11-20
60734,67026,0.003296282,2023-11-20
60735,67027,0.002462813,2023-11-20
60736,67028,0.001621827,2023-11-20
60737,67029,0.001681974,2023-11-20
60738,67030,0.003225394,2023-11-20
60739,67031,0.008481831,2023-11-20
60740,67032,0.002253372,2023-11-20
60741,67033,0.00573117,2023-11-20
60742,67034,0.004029863,2023-11-20
60743,67035,0.002677625,2023-11-20
60744,67036,0.001640086,2023-11-20
60745,67037,0.001744269,2023-11-20
60746,67038,0.000268514,2023-11-20
60747,67039,0.005778428,2023-11-20
60748,67040,0.000343698,2023-11-20
60749,67043,0.001770046,2023-11-20
60750,67044,0.000734655,2023-11-20
60751,67045,0.00832287,2023-11-20
60752,67046,0.001819453,2023-11-20
60753,67047,0.001324313,2023-11-20
60754,67048,0.000992429,2023-11-20
60755,67049,0.005165142,2023-11-20
60756,67050,0.002157781,2023-11-20
60757,67051,0.002133078,2023-11-20
60758,67052,0.001244832,2023-11-20
60759,67053,0.000675582,2023-11-20
60760,67054,0.00094517,2023-11-20
60761,67055,0.000505881,2023-11-20
60762,67056,0.000581065,2023-11-20
60763,67057,0.005083513,2023-11-20
60764,67058,0.004624891,2023-11-20
60765,67059,0.006203755,2023-11-20
60766,67060,0.008566681,2023-11-20
60767,67061,0.00542399,2023-11-20
60768,67062,0.004241452,2023-11-20
60769,67063,0.00445519,2023-11-20
60770,67065,0.004373561,2023-11-20
60771,67066,0.002119115,2023-11-20
60772,67067,0.006922299,2023-11-20
60773,67068,0.000901134,2023-11-20
60774,67069,0.00019333,2023-11-20
60775,67070,0.001836638,2023-11-20
60776,67071,0.00041029,2023-11-20
60777,67072,0.000611139,2023-11-20
60778,67073,0.014006782,2023-11-20
60779,67074,0.000749692,2023-11-20
60780,67075,0.000215886,2023-11-20
60781,67076,0.003238283,2023-11-20
60782,67077,0.001447829,2023-11-20
60783,67078,0.001541272,2023-11-20
60784,67079,8.37765e-05,2023-11-20
60785,67080,0.007213369,2023-11-20
60786,67081,0.002192151,2023-11-20
60787,67082,0.00146394,2023-11-20
60788,67083,0.000731433,2023-11-20
60789,67084,0.013652343,2023-11-20
60790,67085,0.00321895,2023-11-20
60791,67086,0.000397401,2023-11-20
60792,67087,0.000992429,2023-11-20
60793,67088,0.000770099,2023-11-20
60794,67089,0.00681382,2023-11-20
60795,67090,0.000286773,2023-11-20
60796,67091,0.000111702,2023-11-20
60797,67092,0.003979382,2023-11-20
60798,67093,0.001622901,2023-11-20
60799,67094,0.012479472,2023-11-20
60800,67095,0.000728211,2023-11-20
60801,67096,0.001489718,2023-11-20
60802,67097,0.005157623,2023-11-20
60803,67098,0.001849527,2023-11-20
60804,67099,0.001881748,2023-11-20
60805,67100,0.005748355,2023-11-20
60806,67101,0.003173839,2023-11-20
60807,67102,0.000682026,2023-11-20
60808,67103,0.007079112,2023-11-20
60809,67104,0.000749692,2023-11-20
60810,67105,0.000407068,2023-11-20
60811,67106,0.001588531,2023-11-20
60812,67107,0.000388809,2023-11-20
60813,67108,0.005128624,2023-11-20
60814,67109,0.000448956,2023-11-20
60815,67110,0.000639064,2023-11-20
60816,67111,0.000821654,2023-11-20
60817,67112,0.005490581,2023-11-20
60818,67113,0.000413512,2023-11-20
60819,67115,0.010464541,2023-11-20
60820,67116,0.009859846,2023-11-20
60821,67117,0.007359441,2023-11-20
60822,67118,0.001607864,2023-11-20
60823,67119,0.005745133,2023-11-20
60824,67120,0.00996403,2023-11-20
60825,67121,0.000567102,2023-11-20
60826,67122,0.000413512,2023-11-20
60827,67123,0.000952689,2023-11-20
60828,67124,0.005255362,2023-11-20
60829,67125,0.011737298,2023-11-20
60830,67126,0.000924763,2023-11-20
60831,67127,0.006312235,2023-11-20
60832,67128,0.005566839,2023-11-20
60833,67129,0.006987817,2023-11-20
60834,67130,0.000931208,2023-11-20
60835,67131,0.000442512,2023-11-20
60836,67132,0.001134205,2023-11-20
60837,67133,0.007151074,2023-11-20
60838,67134,0.001514421,2023-11-20
60839,67135,0.000925837,2023-11-20
60840,67136,0.001559531,2023-11-20
60841,67137,0.001032169,2023-11-20
60842,67138,0.000941948,2023-11-20
60843,67139,0.002787179,2023-11-20
60844,67140,0.000955911,2023-11-20
60845,67141,0.001426348,2023-11-20
60846,67142,0.001336127,2023-11-20
60847,67143,0.004047048,2023-11-20
60848,67144,0.00217067,2023-11-20
60849,67145,0.000235219,2023-11-20
60850,67146,0.000384513,2023-11-20
60851,67147,0.001028947,2023-11-20
60852,67148,0.000183664,2023-11-20
60853,67149,0.001894637,2023-11-20
60854,67150,0.005022292,2023-11-20
60855,67151,0.001923637,2023-11-20
60856,67152,0.005345583,2023-11-20
60857,67153,0.005083513,2023-11-20
60858,67154,0.00083132,2023-11-20
60859,67155,0.0088019,2023-11-20
60860,67156,0.005693578,2023-11-20
60861,67159,0.000125665,2023-11-20
60862,67160,0.000617583,2023-11-20
60863,67161,0.001883897,2023-11-20
60864,67162,0.00419849,2023-11-20
60865,67163,0.000266366,2023-11-20
60866,67164,0.008398054,2023-11-20
60867,67165,0.000316847,2023-11-20
60868,67166,0.000883949,2023-11-20
60869,67167,0.002075079,2023-11-20
60870,67168,0.001764676,2023-11-20
60871,67169,0.001935451,2023-11-20
60872,67172,0.007624733,2023-11-20
60873,67173,0.004982552,2023-11-20
60874,67174,0.000846357,2023-11-20
60875,67176,0.001419904,2023-11-20
60876,67177,0.001788305,2023-11-20
60877,67178,0.00150368,2023-11-20
60878,67179,0.00232963,2023-11-20
60879,67180,0.004518559,2023-11-20
60880,67181,0.004504596,2023-11-20
60881,67182,0.005052366,2023-11-20
60882,67183,0.001544494,2023-11-20
60883,67184,0.001476829,2023-11-20
60884,67185,0.005078143,2023-11-20
60885,67186,0.00059288,2023-11-20
60886,67187,0.00064336,2023-11-20
60887,67188,0.001637937,2023-11-20
60888,67189,0.00899523,2023-11-20
60889,67190,0.000254552,2023-11-20
60890,67191,0.003868754,2023-11-20
60891,67192,0.001575642,2023-11-20
60892,67194,0.00178938,2023-11-20
60893,67195,0.000647657,2023-11-20
60894,67196,0.00186886,2023-11-20
60895,67197,0.000807691,2023-11-20
60896,67198,0.000281403,2023-11-20
60897,67199,0.001324313,2023-11-20
60898,67200,0.000447882,2023-11-20
60899,67201,0.001474681,2023-11-20
60900,67202,0.004686112,2023-11-20
60901,67203,0.005565765,2023-11-20
60902,67204,0.001770046,2023-11-20
60903,67205,0.005568987,2023-11-20
60904,67206,0.001192204,2023-11-20
60905,67208,0.001733529,2023-11-20
60906,67209,0.000374846,2023-11-20
60907,67210,0.000794802,2023-11-20
60908,67212,0.005210252,2023-11-20
60909,67213,0.00100854,2023-11-20
60910,67214,0.004348858,2023-11-20
60911,67215,0.00441545,2023-11-20
60912,67216,0.001703455,2023-11-20
60913,67217,0.000447882,2023-11-20
60914,67218,0.000981688,2023-11-20
60915,67220,0.004237156,2023-11-20
60916,67221,0.000742174,2023-11-20
60917,67222,0.00097417,2023-11-20
60918,67223,0.007262776,2023-11-20
60919,67225,0.000898986,2023-11-20
60920,67226,0.00450567,2023-11-20
60921,67227,0.002253372,2023-11-20
60922,67228,0.000386661,2023-11-20
60923,67229,0.001776491,2023-11-20
60924,67230,0.000393105,2023-11-20
60925,67231,0.000953763,2023-11-20
60926,67232,0.000564954,2023-11-20
60927,67233,0.001708825,2023-11-20
60928,67234,0.001788305,2023-11-20
60929,67235,0.000748618,2023-11-20
60930,67236,0.000281403,2023-11-20
60931,67237,0.002048227,2023-11-20
60932,67238,0.000800173,2023-11-20
60933,67239,0.012645951,2023-11-20
60934,67240,0.002089042,2023-11-20
60935,67241,0.000167553,2023-11-20
60936,67242,0.001397349,2023-11-20
60937,67244,0.001524087,2023-11-20
60938,67245,0.001643308,2023-11-20
60939,67246,0.010359283,2023-11-20
60940,67247,0.005381027,2023-11-20
60941,67248,0.00711026,2023-11-20
60942,67249,0.005730096,2023-11-20
60943,67250,0.00566243,2023-11-20
60944,67252,0.000194404,2023-11-20
60945,67253,0.001878526,2023-11-20
60946,67254,0.001157834,2023-11-20
60947,67255,0.004467004,2023-11-20
60948,67256,0.005678541,2023-11-20
60949,67257,0.000625101,2023-11-20
60950,67258,0.000411364,2023-11-20
60951,67259,0.001025725,2023-11-20
60952,67260,0.001134205,2023-11-20
60953,67261,0.000166479,2023-11-20
60954,67263,0.000997799,2023-11-20
60955,67264,0.001252351,2023-11-20
60956,67265,0.000834543,2023-11-20
60957,67266,0.000692767,2023-11-20
60958,67267,0.001238388,2023-11-20
60959,67268,0.001135279,2023-11-20
60960,67269,0.000280329,2023-11-20
60961,67270,0.004624891,2023-11-20
60962,67271,0.000511251,2023-11-20
60963,67272,0.001677678,2023-11-20
60964,67273,0.000429623,2023-11-20
60965,67274,0.000728211,2023-11-20
60966,67275,0.004418672,2023-11-20
60967,67276,0.001555235,2023-11-20
60968,67277,0.000678804,2023-11-20
60969,67278,0.001722788,2023-11-20
60970,67279,0.000347995,2023-11-20
60971,67280,0.004472375,2023-11-20
60972,67281,0.00071747,2023-11-20
60973,67282,0.002497183,2023-11-20
60974,67283,0.001955858,2023-11-20
60975,67285,0.001536976,2023-11-20
60976,67286,0.007733213,2023-11-20
60977,67287,0.004254341,2023-11-20
60978,67288,0.000993503,2023-11-20
60979,67289,0.001035391,2023-11-20
60980,67290,0.001153538,2023-11-20
60981,67291,0.001308202,2023-11-20
60982,67292,0.000911875,2023-11-20
60983,67293,0.004625965,2023-11-20
60984,67295,0.009447408,2023-11-20
60985,67296,0.001764676,2023-11-20
60986,67298,0.004383228,2023-11-20
60987,67299,0.002040709,2023-11-20
60988,67300,0.007397033,2023-11-20
60989,67301,0.006232755,2023-11-20
60990,67302,0.006913707,2023-11-20
60991,67303,0.000670212,2023-11-20
60992,67304,0.000832394,2023-11-20
60993,67305,0.000213737,2023-11-20
60994,67306,0.001689492,2023-11-20
60995,67307,0.000311477,2023-11-20
60996,67308,0.000414586,2023-11-20
60997,67309,0.005724726,2023-11-20
60998,67310,0.000846357,2023-11-20
60999,67311,0.000910801,2023-11-20
61000,67312,0.004654964,2023-11-20
61001,67313,0.003357503,2023-11-20
61002,67314,0.002219002,2023-11-20
61003,67315,0.000213737,2023-11-20
61004,67317,0.004240378,2023-11-20
61005,67319,0.000541325,2023-11-20
61006,67320,0.004080344,2023-11-20
61007,67321,0.002497183,2023-11-20
61008,67322,0.007079112,2023-11-20
61009,67324,0.00124161,2023-11-20
61010,67325,0.001637937,2023-11-20
61011,67326,0.001770046,2023-11-20
61012,67327,0.000106332,2023-11-20
61013,67328,0.000992429,2023-11-20
61014,67329,0.008008171,2023-11-20
61015,67330,0.000414586,2023-11-20
61016,67331,0.005570061,2023-11-20
61017,67333,0.001056872,2023-11-20
61018,67334,0.00029644,2023-11-20
61019,67335,0.002004191,2023-11-20
61020,67336,0.000719618,2023-11-20
61021,67337,0.002246928,2023-11-20
61022,67338,0.000447882,2023-11-20
61023,67339,0.002036413,2023-11-20
61024,67340,0.000915097,2023-11-20
61025,67341,0.000658397,2023-11-20
61026,67342,0.00156705,2023-11-20
61027,67343,0.005321954,2023-11-20
61028,67344,0.000470437,2023-11-20
61029,67345,0.001520865,2023-11-20
61030,67346,6.01472e-05,2023-11-20
61031,67347,0.001414533,2023-11-20
61032,67348,0.008742827,2023-11-20
61033,67349,0.000649805,2023-11-20
61034,67350,0.004284415,2023-11-20
61035,67351,0.000546695,2023-11-20
61036,67352,0.001111649,2023-11-20
61037,67353,0.00067236,2023-11-20
61038,67354,0.002089042,2023-11-20
61039,67355,0.000471511,2023-11-20
61040,67356,0.00178938,2023-11-20
61041,67358,0.000430697,2023-11-20
61042,67359,0.002680847,2023-11-20
61043,67360,0.000767951,2023-11-20
61044,67361,0.005606579,2023-11-20
61045,67362,0.012280771,2023-11-20
61046,67363,0.004884813,2023-11-20
61047,67364,0.001258795,2023-11-20
61048,67365,0.000970948,2023-11-20
61049,67366,0.00696741,2023-11-20
61050,67367,0.002841956,2023-11-20
61051,67368,0.000966652,2023-11-20
61052,67369,0.000258848,2023-11-20
61053,67370,0.000409216,2023-11-20
61054,67371,0.000482252,2023-11-20
61055,67372,0.00090543,2023-11-20
61056,67373,0.00802643,2023-11-20
61057,67375,0.001480051,2023-11-20
61058,67377,0.002139522,2023-11-20
61059,67378,0.000414586,2023-11-20
61060,67379,0.001031095,2023-11-20
61061,67380,0.00508781,2023-11-20
61062,67381,0.000169701,2023-11-20
61063,67382,0.00434671,2023-11-20
61064,67383,0.001644382,2023-11-20
61065,67384,0.006307939,2023-11-20
61066,67385,0.000543473,2023-11-20
61067,67386,0.001333979,2023-11-20
61068,67387,0.00194834,2023-11-20
61069,67388,0.001553087,2023-11-20
61070,67389,0.005596913,2023-11-20
61071,67391,0.000572473,2023-11-20
61072,67392,0.000765803,2023-11-20
61073,67394,0.000994577,2023-11-20
61074,67395,0.001746417,2023-11-20
61075,67396,0.001679826,2023-11-20
61076,67397,0.000579991,2023-11-20
61077,67398,0.000340476,2023-11-20
61078,67400,0.000550991,2023-11-20
61079,67401,0.001864564,2023-11-20
61080,67403,0.000901134,2023-11-20
61081,67404,0.001475755,2023-11-20
61082,67405,0.00135546,2023-11-20
61083,67406,0.000364105,2023-11-20
61084,67407,0.001712047,2023-11-20
61085,67408,0.001510125,2023-11-20
61086,67409,0.000953763,2023-11-20
61087,67410,0.001894637,2023-11-20
61088,67411,0.008833047,2023-11-20
61089,67412,0.001573494,2023-11-20
61090,67413,0.000648731,2023-11-20
61091,67414,0.002036413,2023-11-20
61092,67415,0.000766877,2023-11-20
61093,67416,0.000445734,2023-11-20
61094,67417,0.005663504,2023-11-20
61095,67418,0.00135546,2023-11-20
61096,67420,0.001938673,2023-11-20
61097,67421,0.006113534,2023-11-20
61098,67422,0.000325439,2023-11-20
61099,67423,0.000409216,2023-11-20
61100,67424,0.002126634,2023-11-20
61101,67425,0.007093075,2023-11-20
61102,67426,0.004498152,2023-11-20
61103,67427,0.003983679,2023-11-20
61104,67428,0.000639064,2023-11-20
61105,67429,0.009525814,2023-11-20
61106,67430,0.004345636,2023-11-20
61107,67432,0.0,2023-11-20
61108,67433,0.001470384,2023-11-20
61109,67434,0.001925785,2023-11-20
61110,67435,0.00186886,2023-11-20
61111,67436,0.003211431,2023-11-20
61112,67437,0.007252035,2023-11-20
61113,67438,0.00090543,2023-11-20
61114,67440,0.000414586,2023-11-20
61115,67441,0.000901134,2023-11-20
61116,67442,0.002135226,2023-11-20
61117,67443,0.000166479,2023-11-20
61118,67444,0.004254341,2023-11-20
61119,67445,0.01397456,2023-11-20
61120,67446,0.000904356,2023-11-20
61121,67447,0.001825897,2023-11-20
61122,67448,0.001875304,2023-11-20
61123,67449,0.001546643,2023-11-20
61124,67450,0.001354386,2023-11-20
61125,67451,0.000337254,2023-11-20
61126,67452,0.00070673,2023-11-20
61127,67453,0.000155738,2023-11-20
61128,67454,0.000387735,2023-11-20
61129,67455,0.000946245,2023-11-20
61130,67456,0.001483273,2023-11-20
61131,67458,0.002681921,2023-11-20
61132,67459,0.001932229,2023-11-20
61133,67460,0.004656039,2023-11-20
61134,67461,0.000422105,2023-11-20
61135,67462,0.012649173,2023-11-20
61136,67463,0.000749692,2023-11-20
61137,67464,0.001701307,2023-11-20
61138,67465,0.001546643,2023-11-20
61139,67466,9.12949e-05,2023-11-20
61140,67467,0.0016809,2023-11-20
61141,67468,0.003685091,2023-11-20
61142,67470,0.002034265,2023-11-20
61143,67471,0.001257721,2023-11-20
61144,67472,0.001547717,2023-11-20
61145,67473,0.003312393,2023-11-20
61146,67474,0.001289943,2023-11-20
61147,67475,0.000978466,2023-11-20
61148,67476,0.001335053,2023-11-20
61149,67477,0.004382154,2023-11-20
61150,67478,0.006912633,2023-11-20
61151,67479,0.000470437,2023-11-20
61152,67480,0.001837712,2023-11-20
61153,67481,0.010859794,2023-11-20
61154,67482,0.001969821,2023-11-20
61155,67483,0.000281403,2023-11-20
61156,67484,0.000340476,2023-11-20
61157,67485,0.004399339,2023-11-20
61158,67486,0.000461845,2023-11-20
61159,67487,0.001274906,2023-11-20
61160,67488,0.001766824,2023-11-20
61161,67489,0.001486495,2023-11-20
61162,67490,0.003947161,2023-11-20
61163,67491,0.000281403,2023-11-20
61164,67492,0.00191934,2023-11-20
61165,67493,0.00401053,2023-11-20
61166,67494,0.000143924,2023-11-20
61167,67495,0.000656249,2023-11-20
61168,67497,0.000908652,2023-11-20
61169,67498,0.001031095,2023-11-20
61170,67499,0.004264008,2023-11-20
61171,67500,0.001689492,2023-11-20
61172,67501,0.001536976,2023-11-20
61173,67502,0.000833468,2023-11-20
61174,67503,0.001001021,2023-11-20
61175,67504,0.008535534,2023-11-20
61176,67505,0.002505776,2023-11-20
61177,67506,0.005681763,2023-11-20
61178,67507,0.004204934,2023-11-20
61179,67508,0.00184523,2023-11-20
61180,67509,0.000584287,2023-11-20
61181,67510,0.00557758,2023-11-20
61182,67511,0.001741047,2023-11-20
61183,67513,0.002497183,2023-11-20
61184,67514,0.000703508,2023-11-20
61185,67515,0.002802216,2023-11-20
61186,67516,0.006159719,2023-11-20
61187,67517,0.001779713,2023-11-20
61188,67519,0.002145967,2023-11-20
61189,67520,0.00172601,2023-11-20
61190,67521,0.000838839,2023-11-20
61191,67522,0.000183664,2023-11-20
61192,67523,0.0028194,2023-11-20
61193,67524,0.000806617,2023-11-20
61194,67525,0.00194834,2023-11-20
61195,67526,0.001644382,2023-11-20
61196,67527,0.001674455,2023-11-20
61197,67528,0.001618604,2023-11-20
61198,67529,0.002166374,2023-11-20
61199,67530,0.00465389,2023-11-20
61200,67531,0.002066486,2023-11-20
61201,67532,0.001736751,2023-11-20
61202,67534,0.004202786,2023-11-20
61203,67535,0.00079158,2023-11-20
61204,67536,0.000714248,2023-11-20
61205,67537,0.000279255,2023-11-20
61206,67538,0.000738951,2023-11-20
61207,67539,0.005970685,2023-11-20
61208,67540,0.002679773,2023-11-20
61209,67541,0.000414586,2023-11-20
61210,67542,0.001695937,2023-11-20
61211,67543,0.001862415,2023-11-20
61212,67544,0.000503733,2023-11-20
61213,67545,0.000383438,2023-11-20
61214,67546,0.006127497,2023-11-20
61215,67547,0.000550991,2023-11-20
61216,67548,0.004380006,2023-11-20
61217,67550,0.000608991,2023-11-20
61218,67551,0.004208157,2023-11-20
61219,67552,0.001629345,2023-11-20
61220,67553,0.000305032,2023-11-20
61221,67554,0.002037487,2023-11-20
61222,67555,0.001648678,2023-11-20
61223,67556,0.000302884,2023-11-20
61224,67557,0.009176746,2023-11-20
61225,67558,0.000774395,2023-11-20
61226,67559,0.000254552,2023-11-20
61227,68001,0.000343698,2023-11-20
61228,68002,0.000157886,2023-11-20
61229,68004,0.000372698,2023-11-20
61230,68005,0.016435225,2023-11-20
61231,68006,0.021031117,2023-11-20
61232,68007,0.012536397,2023-11-20
61233,68008,0.000453252,2023-11-20
61234,68009,0.000352291,2023-11-20
61235,68010,0.000364105,2023-11-20
61236,68011,0.021273853,2023-11-20
61237,68012,0.00580528,2023-11-20
61238,68013,0.000200849,2023-11-20
61239,68014,0.002499331,2023-11-20
61240,68015,0.014097002,2023-11-20
61241,68016,0.000171849,2023-11-20
61242,68017,0.00026207,2023-11-20
61243,68018,0.020989228,2023-11-20
61244,68019,0.000339402,2023-11-20
61245,68020,0.00018259,2023-11-20
61246,68021,0.000742174,2023-11-20
61247,68022,0.013699601,2023-11-20
61248,68023,0.01251062,2023-11-20
61249,68024,0.021731402,2023-11-20
61250,68025,0.000388809,2023-11-20
61251,68026,0.014051892,2023-11-20
61252,68027,0.0,2023-11-20
61253,68028,0.011961776,2023-11-20
61254,68029,0.004098603,2023-11-20
61255,68030,0.003834385,2023-11-20
61256,68032,0.004255415,2023-11-20
61257,68033,0.000138553,2023-11-20
61258,68034,0.000128887,2023-11-20
61259,68035,0.000125665,2023-11-20
61260,68036,0.000453252,2023-11-20
61261,68037,0.015222614,2023-11-20
61262,68038,0.012535323,2023-11-20
61263,68039,0.000508029,2023-11-20
61264,68040,0.001267388,2023-11-20
61265,68041,0.000244885,2023-11-20
61266,68042,0.000581065,2023-11-20
61267,68043,0.004337043,2023-11-20
61268,68044,0.002613181,2023-11-20
61269,68045,0.000911875,2023-11-20
61270,68046,0.001579938,2023-11-20
61271,68049,0.00030718,2023-11-20
61272,68050,0.021091264,2023-11-20
61273,68051,0.002321038,2023-11-20
61274,68052,0.021717439,2023-11-20
61275,68054,0.000640138,2023-11-20
61276,68055,0.001317868,2023-11-20
61277,68056,0.015331094,2023-11-20
61278,68057,0.000157886,2023-11-20
61279,68058,0.00078621,2023-11-20
61280,68059,0.021125634,2023-11-20
61281,68060,0.02120404,2023-11-20
61282,68061,0.00040492,2023-11-20
61283,68062,0.000372698,2023-11-20
61284,68063,0.005606579,2023-11-20
61285,68064,0.00018259,2023-11-20
61286,68065,8.59246e-05,2023-11-20
61287,68066,0.016762813,2023-11-20
61288,68067,0.000325439,2023-11-20
61289,68068,0.000157886,2023-11-20
61290,68069,0.000355513,2023-11-20
61291,68071,0.021104152,2023-11-20
61292,68072,0.00078621,2023-11-20
61293,68073,0.000384513,2023-11-20
61294,68074,0.000433919,2023-11-20
61295,68075,0.000295366,2023-11-20
61296,68076,0.000448956,2023-11-20
61297,68077,0.000343698,2023-11-20
61298,68078,0.016296672,2023-11-20
61299,68079,0.000157886,2023-11-20
61300,68080,0.000166479,2023-11-20
61301,68081,0.000365179,2023-11-20
61302,68082,0.012842503,2023-11-20
61303,68083,0.002388703,2023-11-20
61304,68084,0.000964503,2023-11-20
61305,68085,0.021742142,2023-11-20
61306,68086,0.021047227,2023-11-20
61307,68087,0.000436067,2023-11-20
61308,68088,0.004151232,2023-11-20
61309,68089,0.001528384,2023-11-20
61310,68090,0.000412438,2023-11-20
61311,68091,0.000171849,2023-11-20
61312,68092,0.000144998,2023-11-20
61313,68093,0.000181516,2023-11-20
61314,68094,7.30359e-05,2023-11-20
61315,68095,0.000661619,2023-11-20
61316,68096,0.0,2023-11-20
61317,68097,0.002688365,2023-11-20
61318,68098,0.000506955,2023-11-20
61319,68099,0.000521992,2023-11-20
61320,68100,0.000257774,2023-11-20
61321,68101,0.02101608,2023-11-20
61322,68102,0.001060095,2023-11-20
61323,68103,0.000738951,2023-11-20
61324,68104,4.94066e-05,2023-11-20
61325,68105,0.021086967,2023-11-20
61326,68106,0.001011762,2023-11-20
61327,68107,0.000157886,2023-11-20
61328,68109,0.002293112,2023-11-20
61329,68110,0.000590732,2023-11-20
61330,68111,0.003980456,2023-11-20
61331,68112,0.004063159,2023-11-20
61332,68113,0.012260364,2023-11-20
61333,68114,9.23689e-05,2023-11-20
61334,68115,0.005576506,2023-11-20
61335,68116,0.015775754,2023-11-20
61336,68117,0.002406962,2023-11-20
61337,68118,0.001034317,2023-11-20
61338,68119,0.000316847,2023-11-20
61339,68120,0.000121368,2023-11-20
61340,68121,7.30359e-05,2023-11-20
61341,68122,0.004069603,2023-11-20
61342,68123,0.004027715,2023-11-20
61343,68124,5.79991e-05,2023-11-20
61344,68125,0.021052598,2023-11-20
61345,68126,0.00040492,2023-11-20
61346,68127,0.000364105,2023-11-20
61347,68128,0.000554214,2023-11-20
61348,68129,0.021114893,2023-11-20
61349,68130,0.000332958,2023-11-20
61350,68131,0.0,2023-11-20
61351,68132,0.0,2023-11-20
61352,68134,0.015741384,2023-11-20
61353,68135,0.000462919,2023-11-20
61354,68136,0.000343698,2023-11-20
61355,68137,0.000552065,2023-11-20
61356,68138,0.000402771,2023-11-20
61357,68139,0.000322217,2023-11-20
61358,68140,0.012444028,2023-11-20
61359,68141,0.015371908,2023-11-20
61360,68142,0.002421999,2023-11-20
61361,68143,0.012647025,2023-11-20
61362,68144,0.00113313,2023-11-20
61363,68145,0.013054093,2023-11-20
61364,68146,0.012788801,2023-11-20
61365,68147,0.001213685,2023-11-20
61366,68148,0.0,2023-11-20
61367,68149,0.00040492,2023-11-20
61368,68150,0.003400465,2023-11-20
61369,68151,0.001248055,2023-11-20
61370,68152,0.000412438,2023-11-20
61371,68153,0.011981109,2023-11-20
61372,68154,0.015158171,2023-11-20
61373,68155,0.016210747,2023-11-20
61374,68156,0.004042752,2023-11-20
61375,68157,0.000439289,2023-11-20
61376,68158,0.0,2023-11-20
61377,68159,0.004003012,2023-11-20
61378,68160,0.000173997,2023-11-20
61379,68161,0.004356377,2023-11-20
61380,68162,0.014645846,2023-11-20
61381,68163,0.0007411,2023-11-20
61382,68165,5.37029e-05,2023-11-20
61383,68166,0.015259132,2023-11-20
61384,68167,0.000600398,2023-11-20
61385,68168,1.39627e-05,2023-11-20
61386,68169,0.000437141,2023-11-20
61387,68170,6.12213e-05,2023-11-20
61388,68171,0.000230922,2023-11-20
61389,68172,0.000413512,2023-11-20
61390,68173,0.002576664,2023-11-20
61391,68174,0.0,2023-11-20
61392,68175,0.002791475,2023-11-20
61393,68176,0.000506955,2023-11-20
61394,68177,0.000829172,2023-11-20
61395,68178,0.000323291,2023-11-20
