id,insee,score_4,gamma,max_distance_km,last_update
498,02109,23.33980522820402,5.0,20.0,2025-12-01
499,02110,83.16624705912983,5.0,20.0,2025-12-01
500,02111,67.70192752906081,5.0,20.0,2025-12-01
501,02112,71.9761542865167,5.0,20.0,2025-12-01
502,02114,77.89572070555721,5.0,20.0,2025-12-01
503,02115,37.23716307939688,5.0,20.0,2025-12-01
504,02116,10.866844926034863,5.0,20.0,2025-12-01
505,02117,62.80842338312959,5.0,20.0,2025-12-01
506,02118,72.65398653714837,5.0,20.0,2025-12-01
507,02119,34.74801851791792,5.0,20.0,2025-12-01
508,02120,50.751648179386244,5.0,20.0,2025-12-01
509,02121,124.25116584022518,5.0,20.0,2025-12-01
510,02122,44.630850149531454,5.0,20.0,2025-12-01
511,02123,62.764792774259895,5.0,20.0,2025-12-01
512,02124,62.81874787812687,5.0,20.0,2025-12-01
513,02125,165.06931602833623,5.0,20.0,2025-12-01
514,02126,11.13932318831062,5.0,20.0,2025-12-01
515,02127,28.969111101942065,5.0,20.0,2025-12-01
516,02128,89.11815140522484,5.0,20.0,2025-12-01
517,02129,25.341739512116117,5.0,20.0,2025-12-01
518,02130,14.732817098600293,5.0,20.0,2025-12-01
519,02131,115.67614656197468,5.0,20.0,2025-12-01
520,02132,47.93836686618644,5.0,20.0,2025-12-01
521,02133,21.292043396686857,5.0,20.0,2025-12-01
522,02134,31.163759583305684,5.0,20.0,2025-12-01
523,02135,34.61207043971875,5.0,20.0,2025-12-01
524,02136,15.448613951112671,5.0,20.0,2025-12-01
525,02137,42.844821755481824,5.0,20.0,2025-12-01
526,02138,155.88814856570852,5.0,20.0,2025-12-01
527,02139,59.11586411696439,5.0,20.0,2025-12-01
528,02140,55.37918031011105,5.0,20.0,2025-12-01
529,02141,45.90869820306317,5.0,20.0,2025-12-01
530,02142,105.37933830249253,5.0,20.0,2025-12-01
531,02143,72.46099131520678,5.0,20.0,2025-12-01
532,02144,60.48805274613937,5.0,20.0,2025-12-01
533,02145,75.77859484062338,5.0,20.0,2025-12-01
534,02146,35.31487652831829,5.0,20.0,2025-12-01
535,02148,59.66232421397376,5.0,20.0,2025-12-01
536,02149,77.59214101876455,5.0,20.0,2025-12-01
537,02150,34.29845474468113,5.0,20.0,2025-12-01
538,02151,48.8857829826331,5.0,20.0,2025-12-01
539,02152,41.70727691604854,5.0,20.0,2025-12-01
540,02153,58.51437302902781,5.0,20.0,2025-12-01
541,02154,55.005803633258154,5.0,20.0,2025-12-01
542,02155,47.21930362756939,5.0,20.0,2025-12-01
543,02156,41.781163355260446,5.0,20.0,2025-12-01
544,02157,82.02973626836219,5.0,20.0,2025-12-01
545,02158,43.241724294412435,5.0,20.0,2025-12-01
546,02159,57.66433747441099,5.0,20.0,2025-12-01
547,02160,16.168415512703568,5.0,20.0,2025-12-01
548,02162,40.703495675079125,5.0,20.0,2025-12-01
549,02163,98.13853536757968,5.0,20.0,2025-12-01
550,02164,35.16035721611703,5.0,20.0,2025-12-01
551,02165,86.02739016979243,5.0,20.0,2025-12-01
552,02166,49.19827414094146,5.0,20.0,2025-12-01
553,02167,68.36361645488353,5.0,20.0,2025-12-01
554,02168,354.7558702803213,5.0,20.0,2025-12-01
555,02169,17.83468376575648,5.0,20.0,2025-12-01
556,02170,61.68025098002681,5.0,20.0,2025-12-01
557,02171,42.758606461851436,5.0,20.0,2025-12-01
558,02172,187.22897163311853,5.0,20.0,2025-12-01
559,02173,267.2782062297248,5.0,20.0,2025-12-01
560,02174,65.35312885973472,5.0,20.0,2025-12-01
561,02175,73.47708077624031,5.0,20.0,2025-12-01
562,02176,52.726217127916314,5.0,20.0,2025-12-01
563,02177,46.67440682407559,5.0,20.0,2025-12-01
564,02178,37.377082812201394,5.0,20.0,2025-12-01
565,02179,35.14083065114127,5.0,20.0,2025-12-01
566,02180,44.25376122759246,5.0,20.0,2025-12-01
567,02181,7.0341081136627315,5.0,20.0,2025-12-01
568,02182,15.325388364175305,5.0,20.0,2025-12-01
569,02183,43.71287227026095,5.0,20.0,2025-12-01
570,02184,24.590223817446578,5.0,20.0,2025-12-01
571,02185,183.2165243459508,5.0,20.0,2025-12-01
572,02186,65.95797899389166,5.0,20.0,2025-12-01
573,02187,84.4110322969866,5.0,20.0,2025-12-01
574,02188,15.455271735131829,5.0,20.0,2025-12-01
575,02189,25.27233614397231,5.0,20.0,2025-12-01
576,02190,70.36609595187718,5.0,20.0,2025-12-01
577,02191,64.54362144985943,5.0,20.0,2025-12-01
578,02192,200.74303011726323,5.0,20.0,2025-12-01
579,02193,26.218127283049178,5.0,20.0,2025-12-01
580,02194,14.621659663233014,5.0,20.0,2025-12-01
581,02195,73.63032419148878,5.0,20.0,2025-12-01
582,02196,73.80204359199995,5.0,20.0,2025-12-01
583,02197,30.031241970619767,5.0,20.0,2025-12-01
584,02198,76.18402439167662,5.0,20.0,2025-12-01
585,02199,85.64438555970355,5.0,20.0,2025-12-01
586,02200,11.387516903248182,5.0,20.0,2025-12-01
587,02201,221.196011991335,5.0,20.0,2025-12-01
588,02203,46.112061096294134,5.0,20.0,2025-12-01
589,02204,8.410449430853973,5.0,20.0,2025-12-01
590,02205,40.15525705663958,5.0,20.0,2025-12-01
591,02206,15.924582851350555,5.0,20.0,2025-12-01
592,02207,54.88780613268641,5.0,20.0,2025-12-01
593,02208,48.95280731218113,5.0,20.0,2025-12-01
594,02209,40.72036291558369,5.0,20.0,2025-12-01
595,02210,59.45185995320284,5.0,20.0,2025-12-01
596,02211,105.33977549575047,5.0,20.0,2025-12-01
597,02212,75.93776091013612,5.0,20.0,2025-12-01
598,02213,42.527680965716534,5.0,20.0,2025-12-01
599,02214,85.51182268751654,5.0,20.0,2025-12-01
600,02215,57.500799184361824,5.0,20.0,2025-12-01
601,02216,291.22751548846674,5.0,20.0,2025-12-01
602,02217,70.40044063545233,5.0,20.0,2025-12-01
603,02218,47.52713417159167,5.0,20.0,2025-12-01
604,02219,51.381306755572666,5.0,20.0,2025-12-01
605,02220,42.5003716635358,5.0,20.0,2025-12-01
606,02221,53.26863783479362,5.0,20.0,2025-12-01
607,02222,39.80217716448685,5.0,20.0,2025-12-01
608,02223,34.660935101131884,5.0,20.0,2025-12-01
609,02224,42.180598174049926,5.0,20.0,2025-12-01
610,02225,135.14188568155012,5.0,20.0,2025-12-01
611,02226,213.38438138626242,5.0,20.0,2025-12-01
612,02227,33.44630164465968,5.0,20.0,2025-12-01
613,02228,43.27595654372143,5.0,20.0,2025-12-01
614,02229,31.70039088861915,5.0,20.0,2025-12-01
615,02230,44.43876960590486,5.0,20.0,2025-12-01
616,02231,53.22382462621886,5.0,20.0,2025-12-01
617,02232,319.6413171625731,5.0,20.0,2025-12-01
618,02233,37.24858518092685,5.0,20.0,2025-12-01
619,02234,36.589329537925906,5.0,20.0,2025-12-01
620,02235,38.85312107946092,5.0,20.0,2025-12-01
621,02236,55.88114154020563,5.0,20.0,2025-12-01
622,02237,49.74317607222972,5.0,20.0,2025-12-01
623,02238,63.822241839996394,5.0,20.0,2025-12-01
624,02239,46.840480033971396,5.0,20.0,2025-12-01
625,02240,60.51810048580869,5.0,20.0,2025-12-01
626,02241,27.75504265173811,5.0,20.0,2025-12-01
627,02242,72.7157745883525,5.0,20.0,2025-12-01
628,02243,127.44386590360904,5.0,20.0,2025-12-01
629,02244,15.142627163102715,5.0,20.0,2025-12-01
630,02245,123.58085131762704,5.0,20.0,2025-12-01
631,02246,75.24739282277164,5.0,20.0,2025-12-01
632,02248,22.485370109670285,5.0,20.0,2025-12-01
633,02249,35.38861870275776,5.0,20.0,2025-12-01
634,02250,40.56408038379455,5.0,20.0,2025-12-01
635,02251,8.920360640380705,5.0,20.0,2025-12-01
636,02252,41.57876423437624,5.0,20.0,2025-12-01
637,02253,70.08463893067956,5.0,20.0,2025-12-01
638,02254,193.10919128296078,5.0,20.0,2025-12-01
639,02255,39.898653437504336,5.0,20.0,2025-12-01
640,02256,8.739373430448666,5.0,20.0,2025-12-01
641,02257,118.34228485598388,5.0,20.0,2025-12-01
642,02258,190.05225911865546,5.0,20.0,2025-12-01
643,02259,547.1931056587115,5.0,20.0,2025-12-01
644,02260,62.61337950884207,5.0,20.0,2025-12-01
645,02261,29.50943045382679,5.0,20.0,2025-12-01
646,02262,55.91740357114441,5.0,20.0,2025-12-01
647,02263,34.09360085314931,5.0,20.0,2025-12-01
648,02264,27.93265430394978,5.0,20.0,2025-12-01
649,02265,8.646263305354111,5.0,20.0,2025-12-01
650,02266,7.318740204950384,5.0,20.0,2025-12-01
651,02267,198.91722159240234,5.0,20.0,2025-12-01
652,02268,68.18801033967208,5.0,20.0,2025-12-01
653,02269,17.81435845304791,5.0,20.0,2025-12-01
654,02270,64.18345606326243,5.0,20.0,2025-12-01
655,02271,29.56853314605956,5.0,20.0,2025-12-01
656,02272,44.327834182030145,5.0,20.0,2025-12-01
657,02273,62.06467920942389,5.0,20.0,2025-12-01
658,02274,14.156074007005625,5.0,20.0,2025-12-01
659,02275,20.55056981105784,5.0,20.0,2025-12-01
660,02276,13.565590662573134,5.0,20.0,2025-12-01
661,02277,57.417130097471315,5.0,20.0,2025-12-01
662,02278,16.357241345523807,5.0,20.0,2025-12-01
663,02279,76.5494847292287,5.0,20.0,2025-12-01
664,02280,49.253964634083665,5.0,20.0,2025-12-01
665,02281,30.280723998139177,5.0,20.0,2025-12-01
666,02282,39.26494303256975,5.0,20.0,2025-12-01
667,02283,24.837792320914822,5.0,20.0,2025-12-01
668,02284,15.722299238002464,5.0,20.0,2025-12-01
669,02286,23.664259465148685,5.0,20.0,2025-12-01
670,02287,110.84906824849477,5.0,20.0,2025-12-01
671,02288,80.19940952436664,5.0,20.0,2025-12-01
672,02289,44.05919107537625,5.0,20.0,2025-12-01
673,02290,110.20783748170317,5.0,20.0,2025-12-01
674,02291,70.58935596194534,5.0,20.0,2025-12-01
675,02292,81.26930926705869,5.0,20.0,2025-12-01
676,02293,64.78872597872841,5.0,20.0,2025-12-01
677,02294,60.84134249269286,5.0,20.0,2025-12-01
678,02295,23.04696008265799,5.0,20.0,2025-12-01
679,02296,100.82261399987496,5.0,20.0,2025-12-01
680,02297,47.02394929472177,5.0,20.0,2025-12-01
681,02298,42.55739110801471,5.0,20.0,2025-12-01
682,02299,49.29738377826504,5.0,20.0,2025-12-01
683,02302,341.6546784023136,5.0,20.0,2025-12-01
684,02303,165.83656381108102,5.0,20.0,2025-12-01
685,02304,91.41836472959261,5.0,20.0,2025-12-01
686,02305,64.37710270109166,5.0,20.0,2025-12-01
687,02306,33.982044621260094,5.0,20.0,2025-12-01
688,02307,284.69683532184536,5.0,20.0,2025-12-01
689,02308,32.43786985196553,5.0,20.0,2025-12-01
690,02309,41.641633261724806,5.0,20.0,2025-12-01
691,02310,60.42665638700255,5.0,20.0,2025-12-01
692,02311,49.4732299916798,5.0,20.0,2025-12-01
693,02312,35.461222053155936,5.0,20.0,2025-12-01
694,02313,26.325450032333883,5.0,20.0,2025-12-01
695,02315,89.8777677106495,5.0,20.0,2025-12-01
696,02316,380.0207553422438,5.0,20.0,2025-12-01
697,02317,71.231810365623,5.0,20.0,2025-12-01
698,02318,69.81747070238944,5.0,20.0,2025-12-01
699,02319,71.77014613882949,5.0,20.0,2025-12-01
700,02320,89.56967278678673,5.0,20.0,2025-12-01
701,02321,32.907646997507,5.0,20.0,2025-12-01
702,02322,66.53862210136538,5.0,20.0,2025-12-01
703,02323,67.37164693512243,5.0,20.0,2025-12-01
704,02324,30.72198580248273,5.0,20.0,2025-12-01
705,02326,56.73075820600725,5.0,20.0,2025-12-01
706,02327,61.30626237016307,5.0,20.0,2025-12-01
707,02328,60.59863639249821,5.0,20.0,2025-12-01
708,02329,51.1784890535926,5.0,20.0,2025-12-01
709,02330,123.44872158453505,5.0,20.0,2025-12-01
710,02331,13.267723699673784,5.0,20.0,2025-12-01
711,02332,34.30497329526366,5.0,20.0,2025-12-01
712,02333,52.4673797790298,5.0,20.0,2025-12-01
713,02334,104.66555389287076,5.0,20.0,2025-12-01
714,02335,51.98980708626958,5.0,20.0,2025-12-01
715,02336,90.00233715559207,5.0,20.0,2025-12-01
716,02337,20.86662876173171,5.0,20.0,2025-12-01
717,02338,26.732786197428563,5.0,20.0,2025-12-01
718,02339,156.43041407271838,5.0,20.0,2025-12-01
719,02340,249.37635241045194,5.0,20.0,2025-12-01
720,02341,17.150328417761333,5.0,20.0,2025-12-01
721,02342,18.325290111943687,5.0,20.0,2025-12-01
722,02343,61.437546001949855,5.0,20.0,2025-12-01
723,02345,72.28470571474708,5.0,20.0,2025-12-01
724,02346,39.52335580696342,5.0,20.0,2025-12-01
725,02347,52.91923582579322,5.0,20.0,2025-12-01
726,02349,30.326624035147315,5.0,20.0,2025-12-01
727,02350,16.276923189802194,5.0,20.0,2025-12-01
728,02351,33.749591922216844,5.0,20.0,2025-12-01
729,02352,84.76543349192835,5.0,20.0,2025-12-01
730,02353,27.51062642528806,5.0,20.0,2025-12-01
731,02354,7.178207337807243,5.0,20.0,2025-12-01
732,02355,121.49961615410925,5.0,20.0,2025-12-01
733,02356,39.77967042466399,5.0,20.0,2025-12-01
734,02357,13.263866262377256,5.0,20.0,2025-12-01
735,02358,33.06348742541875,5.0,20.0,2025-12-01
736,02359,147.41487373914708,5.0,20.0,2025-12-01
737,02360,122.13832784626865,5.0,20.0,2025-12-01
738,02361,74.2274498923547,5.0,20.0,2025-12-01
739,02362,53.538889836730235,5.0,20.0,2025-12-01
740,02363,69.5961528018732,5.0,20.0,2025-12-01
741,02364,110.53867251075438,5.0,20.0,2025-12-01
742,02366,25.16087534984947,5.0,20.0,2025-12-01
743,02367,70.45807232251761,5.0,20.0,2025-12-01
744,02368,345.42622523292545,5.0,20.0,2025-12-01
745,02369,15.92740542011189,5.0,20.0,2025-12-01
746,02370,65.27914396161107,5.0,20.0,2025-12-01
747,02371,133.44289005858246,5.0,20.0,2025-12-01
748,02372,147.04940588778416,5.0,20.0,2025-12-01
749,02373,52.401913686618485,5.0,20.0,2025-12-01
750,02374,86.50551353718477,5.0,20.0,2025-12-01
751,02375,148.43182354926904,5.0,20.0,2025-12-01
752,02376,41.83977925204405,5.0,20.0,2025-12-01
753,02377,13.084976913550156,5.0,20.0,2025-12-01
754,02378,20.88169436167408,5.0,20.0,2025-12-01
755,02379,17.71332967068525,5.0,20.0,2025-12-01
756,02380,71.09379367215146,5.0,20.0,2025-12-01
757,02381,100.85693664266886,5.0,20.0,2025-12-01
758,02382,130.9999716037059,5.0,20.0,2025-12-01
759,02383,121.06843285338354,5.0,20.0,2025-12-01
760,02384,12.991366698258341,5.0,20.0,2025-12-01
761,02385,15.874944341849194,5.0,20.0,2025-12-01
762,02386,17.380622807387848,5.0,20.0,2025-12-01
763,02387,121.44685947248402,5.0,20.0,2025-12-01
764,02388,9.850082935993937,5.0,20.0,2025-12-01
765,02389,43.04227089412837,5.0,20.0,2025-12-01
766,02390,64.56822017380061,5.0,20.0,2025-12-01
767,02391,8.881462493915075,5.0,20.0,2025-12-01
768,02392,68.86086034946399,5.0,20.0,2025-12-01
769,02393,36.51558777831985,5.0,20.0,2025-12-01
770,02395,52.683203264500236,5.0,20.0,2025-12-01
771,02396,41.62456474238754,5.0,20.0,2025-12-01
772,02397,89.36017993875336,5.0,20.0,2025-12-01
773,02398,59.877393002300884,5.0,20.0,2025-12-01
774,02399,48.11652070507552,5.0,20.0,2025-12-01
775,02400,58.08688888790554,5.0,20.0,2025-12-01
776,02401,18.15466758676013,5.0,20.0,2025-12-01
777,02402,53.98409290571038,5.0,20.0,2025-12-01
778,02403,21.8215982961043,5.0,20.0,2025-12-01
779,02404,18.08977836575054,5.0,20.0,2025-12-01
780,02405,20.975780877629816,5.0,20.0,2025-12-01
781,02406,57.668017881442594,5.0,20.0,2025-12-01
782,02407,55.318187915961154,5.0,20.0,2025-12-01
783,02408,554.5762145961219,5.0,20.0,2025-12-01
784,02409,15.209422417546191,5.0,20.0,2025-12-01
785,02410,512.9315805317485,5.0,20.0,2025-12-01
786,02411,131.8415811362443,5.0,20.0,2025-12-01
787,02412,36.44281100970613,5.0,20.0,2025-12-01
788,02413,49.1763271248315,5.0,20.0,2025-12-01
789,02414,20.62852196224571,5.0,20.0,2025-12-01
790,02415,197.7846680246074,5.0,20.0,2025-12-01
791,02416,21.11917848829594,5.0,20.0,2025-12-01
792,02417,53.08264840296394,5.0,20.0,2025-12-01
793,02418,25.650694340985147,5.0,20.0,2025-12-01
794,02419,19.572358350052074,5.0,20.0,2025-12-01
795,02420,92.88464841780691,5.0,20.0,2025-12-01
796,02421,39.806209018409625,5.0,20.0,2025-12-01
797,02422,30.700787256404315,5.0,20.0,2025-12-01
798,02423,62.47688760058392,5.0,20.0,2025-12-01
799,02424,77.16346914257326,5.0,20.0,2025-12-01
800,02425,14.26090492101334,5.0,20.0,2025-12-01
801,02426,85.264275806364,5.0,20.0,2025-12-01
802,02427,33.483441997344116,5.0,20.0,2025-12-01
803,02428,132.5167590494972,5.0,20.0,2025-12-01
804,02429,40.616785589281,5.0,20.0,2025-12-01
805,02430,47.547613863096124,5.0,20.0,2025-12-01
806,02431,73.42303563284966,5.0,20.0,2025-12-01
807,02432,44.90876137005516,5.0,20.0,2025-12-01
808,02433,17.83804764898433,5.0,20.0,2025-12-01
809,02435,9.05656500554318,5.0,20.0,2025-12-01
810,02438,224.42871847277277,5.0,20.0,2025-12-01
811,02439,50.99409365210689,5.0,20.0,2025-12-01
812,02440,19.903649134285715,5.0,20.0,2025-12-01
813,02441,216.95017759187397,5.0,20.0,2025-12-01
814,02442,23.103974497890654,5.0,20.0,2025-12-01
815,02443,48.58010612209516,5.0,20.0,2025-12-01
816,02444,15.63078772377081,5.0,20.0,2025-12-01
817,02445,18.600148046917525,5.0,20.0,2025-12-01
818,02446,70.9368712579822,5.0,20.0,2025-12-01
819,02447,39.538833327321065,5.0,20.0,2025-12-01
820,02448,22.05598839970833,5.0,20.0,2025-12-01
821,02449,175.38606124566442,5.0,20.0,2025-12-01
822,02450,26.72397506106053,5.0,20.0,2025-12-01
823,02451,67.96602457787003,5.0,20.0,2025-12-01
824,02452,78.90532692520468,5.0,20.0,2025-12-01
825,02453,44.882573357447946,5.0,20.0,2025-12-01
826,02454,27.191639602967008,5.0,20.0,2025-12-01
827,02455,15.317085672449833,5.0,20.0,2025-12-01
828,02456,56.066300899984526,5.0,20.0,2025-12-01
829,02457,35.01792997918745,5.0,20.0,2025-12-01
830,02458,35.95564052793056,5.0,20.0,2025-12-01
831,02459,68.67249911572382,5.0,20.0,2025-12-01
832,02460,16.241275589165365,5.0,20.0,2025-12-01
833,02461,65.04704207383305,5.0,20.0,2025-12-01
834,02462,26.106698869702093,5.0,20.0,2025-12-01
835,02463,14.934372452953475,5.0,20.0,2025-12-01
836,02464,60.997854959279586,5.0,20.0,2025-12-01
837,02465,57.929501703550216,5.0,20.0,2025-12-01
838,02466,215.73476937032527,5.0,20.0,2025-12-01
839,02467,188.00710626627725,5.0,20.0,2025-12-01
840,02468,49.14699409558667,5.0,20.0,2025-12-01
841,02469,20.000617430942846,5.0,20.0,2025-12-01
842,02470,13.788949751043624,5.0,20.0,2025-12-01
843,02471,45.73690573398821,5.0,20.0,2025-12-01
844,02472,37.90273422869737,5.0,20.0,2025-12-01
845,02473,60.145088393934685,5.0,20.0,2025-12-01
846,02474,78.03056736366464,5.0,20.0,2025-12-01
847,02476,34.2253168601858,5.0,20.0,2025-12-01
848,02477,207.9100231251034,5.0,20.0,2025-12-01
849,02478,56.503865372787736,5.0,20.0,2025-12-01
850,02480,35.58052379305293,5.0,20.0,2025-12-01
851,02481,97.19216928135266,5.0,20.0,2025-12-01
852,02482,43.51421306138593,5.0,20.0,2025-12-01
853,02483,76.11695842495105,5.0,20.0,2025-12-01
854,02484,46.24220355108192,5.0,20.0,2025-12-01
855,02485,182.75077889519704,5.0,20.0,2025-12-01
856,02486,29.99805033322832,5.0,20.0,2025-12-01
857,02487,77.50403330725803,5.0,20.0,2025-12-01
858,02488,43.024136946640006,5.0,20.0,2025-12-01
859,02489,60.7840828719614,5.0,20.0,2025-12-01
860,02490,43.261343649501235,5.0,20.0,2025-12-01
861,02491,20.23859653620646,5.0,20.0,2025-12-01
862,02492,45.66187680103663,5.0,20.0,2025-12-01
863,02493,37.19261367010847,5.0,20.0,2025-12-01
864,02494,19.97265363042012,5.0,20.0,2025-12-01
865,02495,51.873517394427466,5.0,20.0,2025-12-01
866,02496,164.3930830696747,5.0,20.0,2025-12-01
867,02497,88.6221414263398,5.0,20.0,2025-12-01
868,02498,38.05063274705169,5.0,20.0,2025-12-01
869,02499,44.74548032673353,5.0,20.0,2025-12-01
870,02500,68.66225452782169,5.0,20.0,2025-12-01
871,02501,38.523839735234226,5.0,20.0,2025-12-01
872,02502,26.074471480697433,5.0,20.0,2025-12-01
873,02503,50.06606513847521,5.0,20.0,2025-12-01
874,02504,93.35237257437075,5.0,20.0,2025-12-01
875,02505,39.73469081645148,5.0,20.0,2025-12-01
876,02506,281.27226479802073,5.0,20.0,2025-12-01
877,02507,128.35242697386454,5.0,20.0,2025-12-01
878,02508,47.39506176941385,5.0,20.0,2025-12-01
879,02509,35.44545298367644,5.0,20.0,2025-12-01
880,02510,33.298460685944605,5.0,20.0,2025-12-01
881,02511,61.257533286521834,5.0,20.0,2025-12-01
882,02512,184.86953611388356,5.0,20.0,2025-12-01
883,02513,11.107278445337034,5.0,20.0,2025-12-01
884,02514,227.7923912202067,5.0,20.0,2025-12-01
885,02515,26.128160280250977,5.0,20.0,2025-12-01
886,02516,14.381612493716684,5.0,20.0,2025-12-01
887,02517,29.560316560183463,5.0,20.0,2025-12-01
888,02518,33.819875705796655,5.0,20.0,2025-12-01
889,02519,11.225242104999563,5.0,20.0,2025-12-01
890,02520,33.11817406349805,5.0,20.0,2025-12-01
891,02521,84.01266839202266,5.0,20.0,2025-12-01
892,02522,8.024250938691454,5.0,20.0,2025-12-01
893,02523,35.032732923403174,5.0,20.0,2025-12-01
894,02524,57.10304138706014,5.0,20.0,2025-12-01
895,02525,119.37278466955021,5.0,20.0,2025-12-01
896,02526,7.526123750640914,5.0,20.0,2025-12-01
897,02527,60.72491479305323,5.0,20.0,2025-12-01
898,02528,253.10053124639802,5.0,20.0,2025-12-01
899,02529,30.056999582026204,5.0,20.0,2025-12-01
900,02530,37.710750932616406,5.0,20.0,2025-12-01
901,02531,40.68959793488384,5.0,20.0,2025-12-01
902,02532,83.2704792004281,5.0,20.0,2025-12-01
903,02533,37.04418516566241,5.0,20.0,2025-12-01
904,02534,41.581382027619554,5.0,20.0,2025-12-01
905,02535,11.01681680608195,5.0,20.0,2025-12-01
906,02536,43.30940390000205,5.0,20.0,2025-12-01
907,02537,57.117373450788186,5.0,20.0,2025-12-01
908,02538,26.248680314749976,5.0,20.0,2025-12-01
909,02539,74.4443130788446,5.0,20.0,2025-12-01
910,02540,61.64445032403529,5.0,20.0,2025-12-01
911,02541,51.231025739944954,5.0,20.0,2025-12-01
912,02542,55.462538536063875,5.0,20.0,2025-12-01
913,02543,192.66340336991732,5.0,20.0,2025-12-01
914,02544,24.990736950264562,5.0,20.0,2025-12-01
915,02545,18.500801158372035,5.0,20.0,2025-12-01
916,02546,58.05982365934235,5.0,20.0,2025-12-01
917,02547,14.100759082938978,5.0,20.0,2025-12-01
918,02548,22.354145506973786,5.0,20.0,2025-12-01
919,02549,127.53379041202726,5.0,20.0,2025-12-01
920,02550,37.57203174236235,5.0,20.0,2025-12-01
921,02551,52.456325451334244,5.0,20.0,2025-12-01
922,02552,49.63429671435441,5.0,20.0,2025-12-01
923,02553,21.8050304159167,5.0,20.0,2025-12-01
924,02554,75.76377279916574,5.0,20.0,2025-12-01
925,02555,70.78633308376317,5.0,20.0,2025-12-01
926,02556,9.355901217572923,5.0,20.0,2025-12-01
927,02557,229.9870775169907,5.0,20.0,2025-12-01
928,02558,49.54069475830435,5.0,20.0,2025-12-01
929,02559,41.18470884001548,5.0,20.0,2025-12-01
930,02560,45.21870049068222,5.0,20.0,2025-12-01
931,02561,54.012566167449855,5.0,20.0,2025-12-01
932,02562,59.539028930856176,5.0,20.0,2025-12-01
