,insee,nom,surf_ha,x,y
8302,88378,Regney,389.0,6.307966,48.28703
8303,88055,Bettegney-Saint-Brice,535.0,6.3137164,48.303577
8304,88073,Brantigny,301.0,6.2777457,48.347347
8305,70213,Éhuns,556.0,6.3040805,47.765736
8306,70398,Ormoiche,578.0,6.3018513,47.81382
8307,70500,Thieffrans,936.0,6.303974,47.50682
8308,70159,Cognières,399.0,6.2863646,47.498188
8309,70501,Thiénans,414.0,6.2791986,47.469925
8310,01080,Champdor-Corcelles,3156.0,5.5879574,46.02843
8311,70082,Bouhans-lès-Montbozon,513.0,6.2808266,47.485588
8312,70490,Servigney,576.0,6.2983165,47.73061
8313,70188,Creveney,250.0,6.2933774,47.68084
8314,54192,Ferrières,626.0,6.294349,48.55273
8315,70164,Colombotte,436.0,6.288343,47.663494
8316,70315,Magnoncourt,667.0,6.290313,47.90371
8317,70284,Hautevelle,785.0,6.2945514,47.841
8318,70238,Fleurey-lès-Saint-Loup,355.0,6.2939634,47.92381
8319,25385,Montagney-Servigney,658.0,6.3035426,47.46592
8320,54042,Bainville-aux-Miroirs,683.0,6.28298,48.43653
8321,54559,Velle-sur-Moselle,449.0,6.285356,48.531185
8322,74114,Essert-Romand,678.0,6.6597905,46.202312
8323,01274,Les Neyrolles,968.0,5.63756,46.13518
8324,74091,La Côte-d'Arbroz,1214.0,6.6318083,46.181225
8325,74134,Les Gets,2982.0,6.6601553,46.154217
8326,74205,Onnion,1879.0,6.4982786,46.1819
8327,74174,Mégevette,2190.0,6.513457,46.2086
8328,51003,Aigny,1123.0,4.2209697,49.043262
8329,74032,Bellevaux,4898.0,6.55313,46.227432
8330,74271,Seytroux,1852.0,6.602982,46.239674
8331,74238,Saint-Jean-d'Aulps,4035.0,6.660693,46.227943
8332,74063,Châtel,3217.0,6.816905,46.248867
8333,74001,Abondance,5882.0,6.731874,46.266293
8334,74188,Montriond,2480.0,6.743751,46.2066
8335,51428,Les Petites-Loges,488.0,4.231534,49.13216
8336,74191,Morzine,4417.0,6.7424088,46.173164
8337,71538,Thurey,1841.0,5.125622,46.743164
8338,74146,Larringes,805.0,6.587727,46.369793
8339,01121,Corlier,543.0,5.496991,46.033207
8340,08356,Remaucourt,1107.0,4.231977,49.601875
8341,01191,Izenave,1310.0,5.524816,46.037567
8342,01206,Lantenay,658.0,5.5410695,46.053967
8343,08397,Saint-Remy-le-Petit,740.0,4.2323046,49.39967
8344,01200,Labalme,892.0,5.493352,46.093536
8345,01282,Outriaz,596.0,5.5569243,46.067406
8346,01441,Vieu-d'Izenave,2007.0,5.549363,46.08521
8347,01112,Condamine,459.0,5.555745,46.10594
8348,01060,Brénod,2398.0,5.614421,46.075527
8349,01101,Chevillard,670.0,5.5813174,46.110588
8350,02435,Logny-lès-Aubenton,823.0,4.219426,49.832333
8351,01067,Ceignes,1022.0,5.4950757,46.125904
8352,01228,Maillat,1156.0,5.5283275,46.120117
8353,02522,Mont-Saint-Jean,400.0,4.2101717,49.792698
8354,01373,Saint-Martin-du-Frêne,1946.0,5.5718384,46.13602
8355,10195,Lhuître,3599.0,4.273656,48.580944
8356,10398,Vaucogne,1656.0,4.345289,48.533146
8357,08208,Hannappes,664.0,4.2363915,49.820568
8358,08148,L'Écaille,915.0,4.2094913,49.409653
8359,10101,Coclois,695.0,4.331536,48.47117
8360,02038,Les Autels,605.0,4.224057,49.76113
8361,02642,Résigny,792.0,4.2092605,49.74095
8362,42333,Villers,585.0,4.226531,46.125072
8363,42154,Néronde,859.0,4.231264,45.835964
8364,10436,Vinets,921.0,4.2249513,48.54495
8365,21260,Fain-lès-Moutiers,972.0,4.211998,47.58397
8366,21047,Bard-lès-Époisses,356.0,4.2245398,47.528492
8367,10110,Courteranges,651.0,4.225287,48.26848
8368,51409,Nuisement-sur-Coole,1523.0,4.284864,48.871876
8369,51212,Dommartin-Lettrée,3273.0,4.2858095,48.770676
8370,51634,Villers-le-Château,2077.0,4.26297,48.938885
8371,51509,Saint-Pierre,1022.0,4.2461367,48.93986
8372,21212,Crépand,582.0,4.310071,47.60709
8373,51357,Matougues,1369.0,4.2446437,48.983364
8374,51656,Vraux,1275.0,4.244887,49.03387
8375,51312,Juvigny,2159.0,4.2749634,49.015873
8376,51530,Sept-Saulx,1825.0,4.263862,49.149536
8377,51599,Vaudemange,1316.0,4.2440553,49.08774
8378,10293,Poivres,4248.0,4.277184,48.68303
8379,89210,Jully,1991.0,4.2985716,47.77463
8380,89385,Sennevoy-le-Bas,873.0,4.3092966,47.801346
8381,89187,Gigny,1086.0,4.3052316,47.82904
8382,10437,Virey-sous-Bar,1087.0,4.305707,48.134678
8383,21025,Arrans,1052.0,4.3281503,47.690113
8384,21671,Vertault,1935.0,4.3271155,47.924934
8385,10109,Courtenot,837.0,4.3145895,48.15485
8386,10238,Mesnil-Saint-Père,1762.0,4.3459396,48.251076
8387,08100,Champlin,594.0,4.3259177,49.834545
8388,08016,Aouste,1277.0,4.3133636,49.79576
8389,10249,Montiéramey,673.0,4.3138113,48.23485
8390,10092,Chauffour-lès-Bailly,1902.0,4.30942,48.186108
8391,10165,Géraudot,1618.0,4.3227763,48.30641
8392,10314,Ramerupt,1376.0,4.3042994,48.52248
8393,08032,Aussonce,1954.0,4.3270974,49.34612
8394,10257,Morembert,247.0,4.331324,48.503296
8395,10405,Verricourt,698.0,4.334077,48.45279
8396,10267,Nogent-sur-Aube,1604.0,4.299049,48.484898
8397,21664,Verdonnet,1822.0,4.335482,47.742157
8398,08240,Justine-Herbigny,1177.0,4.3251605,49.605156
8399,51106,Cernon,1608.0,4.3423285,48.833485
8400,08154,Estrebay,936.0,4.345652,49.82532
8401,08021,Arnicourt,830.0,4.3411555,49.553806
8402,08001,Acy-Romance,1107.0,4.32762,49.491753
8403,08314,Neuflize,1377.0,4.3117437,49.40659
8404,08307,Montmeillant,707.0,4.329342,49.702427
8405,51512,Saint-Quentin-sur-Coole,879.0,4.3257384,48.84945
8406,08015,Antheny,1012.0,4.3049417,49.844513
8407,51178,Coupetz,1052.0,4.3499656,48.813053
8408,08048,Barby,1131.0,4.3151703,49.525116
8409,08234,Inaumont,476.0,4.318583,49.56325
8410,51389,Mourmelon-le-Petit,1226.0,4.306216,49.132698
8411,51227,Écury-sur-Coole,1822.0,4.3444924,48.895535
8412,51031,Baconnes,2121.0,4.3383,49.164654
8413,51504,Saint-Martin-sur-le-Pré,1200.0,4.3576,48.992146
8414,51617,La Veuve,2463.0,4.33433,49.037323
8415,51242,Fagnières,1953.0,4.3091965,48.945953
8416,51529,Selles,1139.0,4.282555,49.297756
8417,08143,Doumely-Bégny,782.0,4.306108,49.633816
8418,08167,La Férée,1101.0,4.3042374,49.759098
8419,51160,Compertrix,480.0,4.324436,48.927597
8420,08192,Givron,716.0,4.2960696,49.65625
8421,51168,Coolus,1318.0,4.320957,48.91235
8422,08440,Tarzy,1023.0,4.2966566,49.8764
8423,51453,Recy,1436.0,4.323157,48.99901
8424,51440,Pontfaverger-Moronvilliers,3163.0,4.31599,49.282585
8425,08219,Hauteville,561.0,4.2983656,49.58329
8426,21516,Quincerot,440.0,4.2710414,47.617714
8427,08382,Saint-Jean-aux-Bois,887.0,4.3061714,49.72543
8428,21709,Viserny,680.0,4.2842517,47.562473
8429,08369,La Romagne,995.0,4.3064837,49.68488
8430,08313,Nanteuil-sur-Aisne,794.0,4.29657,49.50274
8431,21568,Saint-Rémy,1392.0,4.3010917,47.651474
8432,21550,Saint-Germain-lès-Senailly,501.0,4.2812376,47.597885
8433,21026,Asnières-en-Montagne,2855.0,4.292061,47.713295
8434,21454,Nicey,2391.0,4.2939157,47.865692
8435,10174,Isle-Aubigny,1890.0,4.2823462,48.543945
8436,10129,Dosches,2043.0,4.2671657,48.315117
8437,10418,Villemorien,1389.0,4.2942886,48.079857
8438,10025,Bagneux-la-Fosse,2300.0,4.2914133,47.998875
8439,10022,Avirey-Lingey,1798.0,4.2968593,48.027966
8440,10255,Montreuil-sur-Barse,1314.0,4.2857876,48.216866
8441,10209,Lusigny-sur-Barse,3810.0,4.2766886,48.262924
8442,10181,Jully-sur-Sarce,3087.0,4.278902,48.10938
8443,71368,Reclesne,2091.0,4.2848988,47.047832
8444,71414,Saint-Forgeot,1603.0,4.286725,47.001736
8445,71483,Saint-Symphorien-des-Bois,1063.0,4.2860622,46.32725
8446,71335,Ouroux-sous-le-Bois-Sainte-Marie,479.0,4.309983,46.361023
8447,71185,Dyo,1576.0,4.281461,46.363888
8448,71203,Fontenay,248.0,4.299296,46.475834
8449,71133,La Clayette,313.0,4.3099914,46.289314
8450,71113,Châteauneuf,134.0,4.2604384,46.21069
8451,71110,Chassigny-sous-Dun,1330.0,4.2924714,46.237476
8452,71095,La Chapelle-sous-Dun,846.0,4.298965,46.264034
8453,71022,Baudemont,796.0,4.2849326,46.293518
8454,71428,Saint-Igny-de-Roche,795.0,4.303532,46.188286
8455,42063,Chirassimont,1064.0,4.2830386,45.913406
8456,42300,Sevelinges,815.0,4.287693,46.098938
8457,42033,Le Cergne,590.0,4.303745,46.12067
8458,42007,Arcinges,345.0,4.287937,46.134434
8459,21291,Genay,1382.0,4.284472,47.524597
8460,21429,Montigny-Montfort,1723.0,4.339344,47.58319
8461,69214,Saint-Jean-la-Bussière,1561.0,4.3328266,46.002544
8462,69066,Cours,3381.0,4.345225,46.105865
8463,71559,Varennes-sous-Dun,1762.0,4.3389373,46.278957
8464,71586,Viry,2032.0,4.3378286,46.472687
8465,71285,Martigny-le-Comte,3732.0,4.333736,46.53699
8466,71120,Chauffailles,2277.0,4.3419223,46.206543
8467,21205,Courcelles-lès-Semur,1207.0,4.2927322,47.448944
8468,42334,Violay,2712.0,4.3490252,45.852074
8469,42015,Belmont-de-la-Loire,2386.0,4.3503523,46.162186
8470,71390,Saint-Berain-sous-Sanvignes,4527.0,4.291269,46.71596
8471,71499,Sanvignes-les-Mines,3557.0,4.2801185,46.668003
8472,71014,Autun,6197.0,4.3105574,46.94594
8473,69006,Amplepuis,3878.0,4.328376,45.96475
8474,21007,Aisy-sous-Thil,844.0,4.278875,47.39366
8475,42086,Écoche,1114.0,4.3058057,46.151325
8476,42128,Machézal,1408.0,4.31456,45.92597
8477,21593,Savilly,833.0,4.2783775,47.121773
8478,71184,Dracy-Saint-Loup,2146.0,4.3400316,47.014923
8479,21603,Semur-en-Auxois,1930.0,4.3415275,47.491093
8480,21687,Villargoix,1780.0,4.2908106,47.292164
8481,21349,Liernais,2857.0,4.288711,47.21973
8482,21375,Manlay,1913.0,4.3331127,47.120625
8483,21629,Thoisy-la-Berchère,3502.0,4.332366,47.260456
8484,21272,Le Val-Larrey,2014.0,4.3200912,47.433125
8485,21046,Bard-le-Régulier,911.0,4.301553,47.14628
8486,21445,La Motte-Ternant,2177.0,4.327269,47.316475
8487,21678,Vic-sous-Thil,2144.0,4.3172193,47.366974
8488,21413,Millery,2082.0,4.3176446,47.51364
8489,21686,Villaines-les-Prévôtes,1070.0,4.3077655,47.553673
8490,21114,Buffon,895.0,4.274307,47.656094
8491,71160,Curbigny,959.0,4.316778,46.31187
8492,71482,Saint-Symphorien-de-Marmagne,3760.0,4.318497,46.828636
8493,71063,Broye,2853.0,4.30833,46.888897
8494,71562,Vaudebarrier,808.0,4.31334,46.416294
8495,71276,Marcilly-la-Gueurce,1108.0,4.30434,46.39611
8496,71132,Ciry-le-Noble,3324.0,4.2979655,46.596523
8497,42213,Saint-Cyr-de-Valorges,996.0,4.31314,45.889355
8498,51483,Saint-Gibrien,403.0,4.295978,48.97471
8499,08420,Signy-le-Petit,3879.0,4.2991548,49.93134
8500,08287,Ménil-Lépinois,1787.0,4.287244,49.374622
8501,69248,Thizy-les-Bourgs,4452.0,4.3234634,46.048973
8502,71103,Charmoy,3954.0,4.3155293,46.769276
8503,89321,Ravières,2199.0,4.253095,47.743523
8504,89403,Stigny,1802.0,4.2383265,47.77957
8505,89386,Sennevoy-le-Haut,889.0,4.2643123,47.811657
8506,10432,Villiers-sous-Praslin,844.0,4.252329,48.060375
8507,21530,Rougemont,947.0,4.2580323,47.670788
8508,21518,Quincy-le-Vicomte,1905.0,4.2396207,47.617035
8509,10021,Avant-lès-Ramerupt,2085.0,4.259358,48.448517
8510,10206,Longsols,1265.0,4.28496,48.425945
8511,10056,Bouy-Luxembourg,1207.0,4.2428136,48.374966
8512,10009,Arrelles,1441.0,4.2752748,48.046795
8513,10058,Bragelogne-Beauvoir,2350.0,4.267024,47.969944
8514,10091,Chaudrey,1385.0,4.2437134,48.484283
8515,10083,Chappes,952.0,4.2581863,48.16589
8516,10190,Laubressel,1636.0,4.2260814,48.30079
8517,10162,Fresnoy-le-Château,1152.0,4.232562,48.220325
8518,39423,Plaisia,533.0,5.636348,46.52548
8519,39534,La Tour-du-Meix,1435.0,5.6627474,46.523754
8520,10328,Rouilly-Sacey,1929.0,4.274117,48.347115
8521,10270,Onjon,2246.0,4.2762494,48.398407
8522,10079,Channes,1438.0,4.266421,47.940823
8523,10419,Villemoyenne,1238.0,4.2475114,48.18775
8524,10158,Fouchères,847.0,4.2711005,48.14846
8525,71144,Cordesse,1054.0,4.3339443,47.043148
8526,71020,Barnay,1541.0,4.321374,47.085247
8527,21675,Vianges,882.0,4.325164,47.165558
8528,21124,Censerey,1205.0,4.3358507,47.197723
8529,21505,Précy-sous-Thil,864.0,4.3168473,47.401257
8530,71141,Colombier-en-Brionnais,1340.0,4.333595,46.348595
8531,71327,Mussy-sous-Dun,878.0,4.3330994,46.236797
8532,21604,Senailly,937.0,4.2665195,47.583027
8533,21430,Montigny-Saint-Barthélemy,629.0,4.2619424,47.42031
8534,71421,Saint-Germain-en-Brionnais,594.0,4.2511234,46.34692
8535,71062,Brion,1670.0,4.2414465,46.91619
8536,71006,Amanzé,1129.0,4.236345,46.32651
8537,71553,Vareilles,863.0,4.2487087,46.300507
8538,71535,Tavernay,2585.0,4.235414,47.00806
8539,71266,Lucenay-l'Évêque,2554.0,4.2610455,47.08395
8540,71096,La Chapelle-sous-Uchon,1659.0,4.243606,46.835293
8541,71551,Uchon,1195.0,4.261898,46.809147
8542,71021,Baron,1336.0,4.2814035,46.4934
8543,71086,Changy,2023.0,4.2516785,46.412365
8544,71297,Mesvres,2356.0,4.253556,46.870434
8545,71106,Charolles,1998.0,4.28017,46.44707
8546,71395,Saint-Bonnet-de-Vieille-Vigne,1783.0,4.2718644,46.53041
8547,71463,Saint-Maurice-lès-Châteauneuf,1088.0,4.250255,46.226765
8548,71437,Saint-Laurent-en-Brionnais,1296.0,4.25682,46.27005
8549,71224,Grandvaux,618.0,4.2649055,46.50623
8550,71212,Génelard,2229.0,4.250188,46.57996
8551,71148,Coublanc,879.0,4.273819,46.171093
8552,71533,Tancon,951.0,4.2705,46.200825
8553,42118,Lay,1267.0,4.2407937,45.96837
8554,42249,Saint-Just-la-Pendue,1995.0,4.241524,45.88745
8555,42098,Fourneaux,1252.0,4.2718115,45.942722
8556,42104,La Gresle,1480.0,4.276302,46.07217
8557,42112,Jarnosse,1205.0,4.2462153,46.100353
8558,42079,Cuinzier,563.0,4.265485,46.124573
8559,42141,Mars,1215.0,4.2511425,46.149597
8560,42068,Combre,404.0,4.263055,46.02128
8561,42131,Maizilly,516.0,4.243187,46.17606
8562,42293,Saint-Victor-sur-Rhins,1144.0,4.2826967,46.005558
8563,42209,Sainte-Colombe-sur-Gand,1354.0,4.283055,45.867798
8564,21703,Villiers-en-Morvan,673.0,4.259624,47.143066
8565,21083,Blanot,1833.0,4.2359476,47.178677
8566,21102,Brazey-en-Morvan,1723.0,4.2769346,47.1724
8567,21560,Saint-Martin-de-la-Mer,2334.0,4.229495,47.23744
8568,21434,Montlay-en-Auxois,1751.0,4.267639,47.33158
8569,21335,Lacour-d'Arcenay,2043.0,4.23524,47.360126
8570,21328,Juillenay,551.0,4.2719383,47.361958
8571,55121,Combres-sous-les-Côtes,538.0,5.6215825,49.05975
8572,21232,Dompierre-en-Morvan,1531.0,4.231581,47.400604
8573,21635,Thoste,1105.0,4.226866,47.435635
8574,21640,Torcy-et-Pouligny,1040.0,4.2361574,47.497143
8575,21029,Athie,595.0,4.258472,47.56237
8576,51326,Livry-Louvercy,3076.0,4.312143,49.10545
8577,21676,Vic-de-Chassenay,2652.0,4.2627134,47.47082
8578,21324,Jeux-lès-Bard,326.0,4.2550054,47.531757
8579,51087,Breuvery-sur-Coole,1016.0,4.2991734,48.854877
8580,51555,Soudé,3226.0,4.3051753,48.728745
8581,51447,Prosnes,3267.0,4.3047276,49.200443
8582,51660,Warmeriville,2338.0,4.2372084,49.34869
8583,08182,Le Fréty,723.0,4.2619567,49.734497
8584,08069,Blanchefosse-et-Bay,2033.0,4.252313,49.766243
8585,08102,Chappes,965.0,4.279509,49.607563
8586,08426,Son,908.0,4.267596,49.580437
8587,08435,Tagnon,2406.0,4.292336,49.449608
8588,08111,Le Châtelet-sur-Retourne,994.0,4.2733016,49.41008
8589,08073,Bossus-lès-Rumigny,818.0,4.2559805,49.83939
8590,08030,Auge,452.0,4.267571,49.857487
8591,08150,Écly,934.0,4.2869644,49.554405
8592,08107,Château-Porcien,1737.0,4.2471156,49.534237
8593,08038,Avançon,2118.0,4.2508354,49.480633
8594,70027,Argillières,957.0,5.625907,47.664333
8595,08087,Brognon,739.0,4.2811775,49.932987
8596,08318,La Neuville-aux-Joûtes,1318.0,4.2411065,49.932686
8597,08172,Fligny,687.0,4.2650223,49.884422
8598,88457,Sionne,1191.0,5.6279793,48.39806
8599,70371,Montureux-et-Prantigny,1226.0,5.630294,47.5051
8600,70514,Valay,1750.0,5.638422,47.33617
8601,52122,Chaumont-la-Ville,1127.0,5.6487036,48.144825
8602,55553,Vignot,1588.0,5.61212,48.780697
8603,52237,Harréville-les-Chanteurs,1587.0,5.620372,48.266857
8604,52064,Bourmont-entre-Meuse-et-Mouzon,4281.0,5.6057467,48.219875
8605,54590,Viviers-sur-Chiers,1626.0,5.6311426,49.465523
8606,88189,Fréville,634.0,5.6229563,48.32637
8607,70389,Noiron,573.0,5.62594,47.383244
8608,55184,Euville,2970.0,5.644878,48.74451
8609,55496,Sorcy-Saint-Martin,2171.0,5.6607876,48.71946
8610,55573,Void-Vacon,3553.0,5.621601,48.674595
8611,55181,Étain,1996.0,5.6366267,49.216652
8612,55533,Vaucouleurs,3943.0,5.6417284,48.616085
8613,55557,Ville-en-Woëvre,1425.0,5.613278,49.138695
8614,70030,Arsans,253.0,5.6315255,47.36759
8615,55367,Muzeray,828.0,5.6225905,49.338783
8616,55481,Senon,2051.0,5.6172523,49.28181
8617,39223,La Ferté,1182.0,5.6500883,46.940315
8618,55460,Saint-Julien-sous-les-Côtes,500.0,5.6138015,48.819633
8619,55530,Valbois,1694.0,5.615917,48.92908
8620,55012,Apremont-la-Forêt,3312.0,5.6214895,48.844162
8621,39244,Frontenay,823.0,5.63136,46.787994
8622,70302,Lieucourt,482.0,5.6161947,47.359653
8623,70142,Chaumercenne,506.0,5.626717,47.30185
8624,70048,Bard-lès-Pesmes,521.0,5.6278887,47.277966
8625,55072,Braquis,493.0,5.6288643,49.156185
8626,52051,Bize,209.0,5.6368876,47.84045
8627,39324,Mérona,291.0,5.6362343,46.553555
8628,39431,Poids-de-Fiole,648.0,5.622363,46.59476
8629,39079,Briod,417.0,5.6248636,46.6637
8630,39407,Passenans,496.0,5.6239815,46.80416
8631,39398,Ougney,705.0,5.6599903,47.241066
8632,39399,Ounans,1227.0,5.6629953,46.990658
8633,39502,Santans,1670.0,5.665508,47.042053
8634,39031,Auxange,518.0,5.6545367,47.17769
8635,55575,Vouthon-Haut,1342.0,5.6018915,48.474304
8636,39581,Vitreux,800.0,5.676067,47.25448
8637,39396,Orchamps,990.0,5.6680784,47.153984
8638,39278,Largillay-Marsonnay,755.0,5.6659336,46.555798
8639,39558,Vevy,984.0,5.663857,46.666588
8640,52394,Poinson-lès-Fayl,1239.0,5.604444,47.750248
8641,39445,Publy,1531.0,5.651306,46.62938
8642,39535,Tourmont,977.0,5.666775,46.866394
8643,39330,Miéry,770.0,5.6662793,46.80648
8644,39057,Blois-sur-Seille,540.0,5.6694875,46.74631
8645,54322,Longuyon,2982.0,5.591801,49.458042
8646,88344,Pargny-sous-Mureau,1785.0,5.589942,48.36467
8647,88453,Seraumont,1033.0,5.6080527,48.431038
8648,88102,Chermisey,1074.0,5.568073,48.414703
8649,88511,Villouxel,465.0,5.578959,48.347244
8650,70183,Courtesoult-et-Gatey,1032.0,5.61224,47.60916
8651,70003,Achey,704.0,5.607451,47.577435
8652,70368,Montot,1006.0,5.6152596,47.551952
8653,70402,Oyrières,1407.0,5.573339,47.52899
8654,70409,Pierrecourt,1559.0,5.5856166,47.64353
8655,70444,La Résie-Saint-Martin,323.0,5.6083016,47.311348
8656,70125,Champvans,726.0,5.592405,47.39685
8657,70252,Framont,1178.0,5.579368,47.57152
8658,70132,Chargey-lès-Gray,1653.0,5.5792766,47.493214
8659,70151,Chevigney,521.0,5.58811,47.32991
8660,70480,Sauvigney-lès-Pesmes,649.0,5.569656,47.30646
8661,70505,Le Tremblois,556.0,5.5865073,47.378113
8662,70026,Arc-lès-Gray,1196.0,5.5818076,47.46303
8663,55172,Les Éparges,932.0,5.582113,49.064354
8664,55465,Saint-Remy-la-Calonne,804.0,5.5873613,49.039913
8665,55058,Boncourt-sur-Meuse,1091.0,5.585295,48.80805
8666,55515,Trésauvaux,394.0,5.61264,49.07921
8667,55299,Loison,1433.0,5.5913887,49.30395
8668,55191,Foameix-Ornel,1088.0,5.6078577,49.23877
8669,55317,Manheulles,1043.0,5.594506,49.121155
8670,55405,Pillon,1547.0,5.579531,49.371872
8671,55495,Sorbey,1248.0,5.5850596,49.40381
8672,55244,Herméville-en-Woëvre,1465.0,5.601717,49.17759
8673,55357,Morgemoulin,684.0,5.5717783,49.23007
8674,55278,Laneuville-au-Rupt,1314.0,5.576343,48.707287
8675,55475,Sauvoy,788.0,5.5990243,48.63968
8676,55534,Vaudeville-le-Haut,974.0,5.589455,48.449093
8677,52015,Arbigny-sous-Varennes,971.0,5.610522,47.860416
8678,39007,Alièze,581.0,5.5857425,46.58508
8679,52067,Brainville-sur-Meuse,598.0,5.5924845,48.175594
8680,52234,Hâcourt,306.0,5.580666,48.159622
8681,52304,Malaincourt-sur-Meuse,382.0,5.604694,48.154842
8682,52465,Saulxures,813.0,5.5791802,47.955555
8683,39024,Audelange,462.0,5.5844917,47.14041
8684,52303,Maizières-sur-Amance,799.0,5.6078453,47.834763
8685,52174,Doncourt-sur-Meuse,594.0,5.5840526,48.140717
8686,52275,Lavernoy,454.0,5.575981,47.916252
8687,39386,Neuvilley,418.0,5.5995893,46.893353
8688,52127,Choiseul,865.0,5.5715694,48.052856
8689,52320,Merrey,685.0,5.5924234,48.052887
8690,52213,Genevrières,1302.0,5.6021357,47.722874
8691,52493,Tornay,735.0,5.598811,47.694817
8692,52504,Varennes-sur-Amance,1279.0,5.6116915,47.895832
8693,52162,Dammartin-sur-Meuse,1567.0,5.585531,47.98033
8694,52520,Vicq,1373.0,5.6098347,47.927002
8695,39552,Vernantois,687.0,5.5782957,46.6278
8696,39458,Revigny,644.0,5.609134,46.628162
8697,70327,Malans,675.0,5.595583,47.26751
8698,39199,Domblans,1473.0,5.5872126,46.769363
8699,39200,Dompierre-sur-Mont,733.0,5.6128597,46.56246
8700,39304,Le Louverot,173.0,5.581811,46.732334
8701,39443,Présilly,1125.0,5.581945,46.557293
8702,39528,Thervay,1574.0,5.609231,47.240463
8703,39582,Voiteur,944.0,5.6026363,46.74368
8704,39411,Perrigny,889.0,5.59921,46.676582
8705,39553,Le Vernois,107.0,5.59416,46.73205
8706,39308,Malange,837.0,5.615008,47.183895
8707,39284,Lavangeot,239.0,5.609073,47.15097
8708,39074,Brans,875.0,5.5730166,47.2242
8709,39342,Monay,249.0,5.595253,46.838287
8710,39037,Bans,406.0,5.5807705,46.98229
8711,39365,Mont-sous-Vaudrey,1512.0,5.5947275,46.963505
8712,55216,Gouraincourt,546.0,5.6681104,49.297768
8713,39533,Toulouse-le-Château,414.0,5.5831447,46.821823
8714,39348,Montaigu,709.0,5.573199,46.653946
8715,55500,Spincourt,2737.0,5.696388,49.333393
8716,39164,Conliège,608.0,5.6121144,46.651306
8717,39492,Saint-Maur,641.0,5.5959654,46.606853
8718,55462,Saint-Maurice-sous-les-Côtes,936.0,5.6656404,49.01039
8719,54378,Montigny-sur-Chiers,939.0,5.668128,49.471336
8720,39404,Pannessières,534.0,5.594667,46.69849
8721,70092,Bresilley,360.0,5.6331563,47.262222
8722,39205,Éclans-Nenon,2600.0,5.6124396,47.103813
8723,39559,La Vieille-Loye,930.0,5.6318254,47.056164
8724,39546,Vaudrey,1800.0,5.6269135,46.96729
8725,54572,Ville-Houdlémont,602.0,5.657737,49.538994
8726,39048,Belmont,1603.0,5.6049743,47.028236
8727,39584,Vriange,594.0,5.584479,47.18362
8728,39026,Augerans,800.0,5.583995,47.02656
8729,55196,Frémeréville-sous-les-Côtes,683.0,5.655844,48.80365
8730,39465,Romange,551.0,5.594329,47.160614
8731,55528,Varnéville,645.0,5.6592894,48.876816
8732,39514,Serre-les-Moulières,564.0,5.6144285,47.205685
8733,39401,Oussières,762.0,5.598417,46.914696
8734,55429,Riaville,337.0,5.6655226,49.097733
8735,39191,Darbonnay,441.0,5.6078453,46.825287
