,insee,nom_commune,x,y,surf_ha,c.nom_commune,c.insee,nb_elec,visit_score,sleeping_score
19846,47216,Puymiclan,0.3150414,44.5124009,2589.0,Puymiclan,47216,15.0,2.1047010132403385,2.384302487354065
19847,73164,Montcel,5.98274,45.7223,1513.0,Montcel,73164,43.0,2.7139106385037453,0.16432276840267018
19848,62870,Wailly-Beaucamp,1.7262326,50.4108658,1431.0,Wailly-Beaucamp,62870,28.0,14.763281920810588,5.403165377849915
19849,78431,Morainvilliers,1.9416886,48.9274749,746.0,Morainvilliers,78431,130.0,2.8477363354564442,0.17543556486093576
19850,59590,Thiennes,2.4660832,50.6509998,757.0,Thiennes,59590,8.0,1.6936609490328762,0.20473783704715576
19851,41096,Le Gault-du-Perche,0.9805975,48.0962922,2835.0,Le Gault-du-Perche,41096,4.0,0.0,0.018655680599044874
19852,55312,Maizey,5.511673,48.9251583,1497.0,Maizey,55312,3.0,2.4564049616070083,1.5016925996944919
19853,34239,Saint-André-de-Sangonis,3.5021158,43.6499836,1963.0,Saint-André-de-Sangonis,34239,102.0,5.0015102338194755,2.6091149463025882
19854,39180,Cressia,5.480354,46.5283622,1500.0,Cressia,39180,2.0,1.1056229338664332,1.8203362282339206
19855,56057,Le Faouët,-3.4898391,48.0324826,3507.0,Le Faouët,56057,32.0,11.0,1.0
19856,64324,Lasseube,-0.4796795,43.2220547,4889.0,Lasseube,64324,28.0,5.0,11.0
19857,14665,Sallenelles,-0.2307815,49.2637016,202.0,Sallenelles,14665,9.0,9.238337376504806,25.250385590105356
19858,66029,Caixas,2.6829931,42.5828548,2777.0,Caixas,66029,7.0,0.2424448387825464,1.0584611130651513
19859,55427,Revigny-sur-Ornain,4.9870514,48.8284503,1939.0,Revigny-sur-Ornain,55427,24.0,12.028336757254005,5.10481145235791
19860,32432,Seysses-Savès,1.0404665,43.5065888,1328.0,Seysses-Savès,32432,6.0,2.4788831677804444,3.36630354744732
19861,43252,Varennes-Saint-Honorat,3.6456453125542483,45.1768165,1200.0,Varennes-Saint-Honorat,43252,0.0,0.0,0.0
19862,89255,Michery,3.2339504,48.3092464,1712.0,Michery,89255,14.0,0.0,0.20060645910886749
19863,27661,La Trinité-de-Thouberville,0.8769541,49.3597105,337.0,La Trinité-de-Thouberville,27661,11.0,0.0,0.7234785490794693
19864,71023,Baudrières,5.0115425,46.673504,2701.0,Baudrières,71023,10.0,0.05146771503315509,3.076051761380718
19865,67556,Zeinheim,7.4862746,48.6727664,245.0,Zeinheim,67556,4.0,3.6540283181002016,3.2425147586181806
19866,47212,Poussignac,0.0703926,44.3571308,1313.0,Poussignac,47212,8.0,1.1865950084834973,4.152343688104448
19867,51304,Janvilliers,3.64784,48.89405,886.0,Janvilliers,51304,2.0,0.021053979979646885,0.17150330706068098
19868,09287,Senconac,1.7110012,42.7986705,474.0,Senconac,09287,0.0,0.8755842904286559,0.19455495204245327
19869,62458,Houlle,2.1742979,50.7965913,650.0,Houlle,62458,18.0,5.229094040046988,5.620383544908511
19870,07325,Ucel,4.3990868,44.6274943,562.0,Ucel,07325,35.0,15.370696810847921,1.9080475166795021
19871,10193,Lesmont,4.41399,48.42685,1002.0,Lesmont,10193,4.0,3.45881023283516,3.159611741554674
19872,84003,Apt,5.3970648,43.8757936,4509.0,Apt,84003,168.0,46.53154724469292,6.071838479491769
19873,59296,Hecq,3.6512723,50.1816797,135.0,Hecq,59296,5.0,21.918112530347834,0.0
19874,70517,Vallerois-Lorioz,6.15285,47.5636,630.0,Vallerois-Lorioz,70517,13.0,0.02418330301503938,0.0940952422471104
19875,60418,Montiers,2.5752556,49.4990276,791.0,Montiers,60418,3.0,0.17679424173237013,0.42837476453899315
19876,21441,Mont-Saint-Jean,4.4015905,47.2920356,2790.0,Mont-Saint-Jean,21441,2.0,1.0364906927348854,2.1531172485404775
19877,68211,Mitzach,7.005077,47.8709788,627.0,Mitzach,68211,4.0,5.406150667907932,13.899679524927324
19878,61370,Saint-Brice,-0.6420044,48.5583911,462.0,Saint-Brice,61370,0.0,0.6574496914413194,1.0202612740058465
19879,72310,Saint-Pavace,0.1875497,48.0386173,517.0,Saint-Pavace,72310,55.0,9.564957789102188,6.866629754513895
19880,58068,Chaumard,3.9121329,47.1443665,1985.0,Chaumard,58068,2.0,1.0,13.023924085854404
19881,56134,Mohon,-2.5254881,48.0530849,3867.0,Mohon,56134,6.0,1.0,0.0
19882,01381,Saint-Nizier-le-Désert,5.14825,46.0549022,2501.0,Saint-Nizier-le-Désert,01381,14.0,1.0172264499051484,0.0
19883,84103,Rustrel,5.4843752,43.9242848,2867.0,Rustrel,84103,7.0,4.108200023397552,1.0
19884,39427,Plénise,6.0288039,46.8066073,534.0,Plénise,39427,4.0,0.5256940737462131,2.994181236462918
19885,35018,La Bazouge-du-Désert,-1.1050784,48.4438604,2511.0,La Bazouge-du-Désert,35018,5.0,0.5428656267345517,0.48254722376404596
19886,41150,Mont-près-Chambord,1.4550818,47.5611844,2853.0,Mont-près-Chambord,41150,75.0,2.1013991800424434,1.5658627676630368
19887,76320,Grandcourt,1.4910965,49.9137487,2259.0,Grandcourt,76320,3.0,2.0371867723350423,2.0371867723350423
19888,14003,Agy,-0.7620267,49.241236,427.0,Agy,14003,5.0,0.9057459739870455,2.3072567710526712
19889,52493,Tornay,5.6062426,47.7003822,735.0,Tornay,52493,0.0,0.19173201223363762,0.1695916689375667
19890,71276,Marcilly-la-Gueurce,4.3002681,46.3997733,1108.0,Marcilly-la-Gueurce,71276,2.0,0.2735799001034461,0.8483762797629798
19891,35258,Saint-Brieuc-des-Iffs,-1.851314,48.2915813,821.0,Saint-Brieuc-des-Iffs,35258,6.0,2.3216717526804356,0.041857078883160356
19892,89375,Santigny,4.1222745,47.568163,956.0,Santigny,89375,0.0,0.0,0.0
19893,62849,Verton,1.6507982,50.4015533,1106.0,Verton,62849,53.0,27.23681118596765,24.155022174991302
19894,37072,Chinon,0.2402095,47.1667182,3908.0,Chinon,37072,172.0,24.080071156619937,18.122084060218448
19895,32033,Bazian,0.3222176,43.6692908,1270.0,Bazian,32033,4.0,1.4930150527122077,2.3211673597637845
19896,38292,Villages du Lac de Paladru,5.539572453586494,45.474320399999996,2325.0,Villages du Lac de Paladru,38292,50.0,6.606780338636265,0.0
19897,79339,Vasles,-0.0247019,46.5755836,8966.0,Vasles,79339,25.0,3.0,4.0
19898,19147,Nespouls,1.5028044,45.0491524,2037.0,Nespouls,19147,11.0,0.0,0.0
19899,60451,Neuilly-sous-Clermont,2.4077398,49.3450579,776.0,Neuilly-sous-Clermont,60451,30.0,1.375872552615095,0.16263124695826098
19900,36210,Sarzay,1.9043892,46.6013679,1865.0,Sarzay,36210,4.0,4.0,2.0
19901,54443,Raon-lès-Leau,7.1009291,48.5131461,131.0,Raon-lès-Leau,54443,0.0,1.0924983361644478,1.9582550618295742
19902,79170,Mauzé-sur-le-Mignon,-0.6709409,46.1957534,2414.0,Mauzé-sur-le-Mignon,79170,32.0,4.19764448489948,18.19764448489948
19903,18176,Parassy,2.5475397,47.2329316,2668.0,Parassy,18176,8.0,5.898509869625076,0.08421933336129331
19904,59641,Warhem,2.4929585,50.9767601,2778.0,Warhem,59641,41.0,1.046652382756321,0.0424951808441162
19905,55551,Vigneulles-lès-Hattonchâtel,5.733213172293615,48.97314145,6389.0,Vigneulles-lès-Hattonchâtel,55551,15.0,21.10178265599019,9.142495718386263
19906,52292,Longeau-Percey,5.323704268928788,47.76132895,753.0,Longeau-Percey,52292,5.0,0.35505339949001824,0.262590414856093
19907,33237,Léogeats,-0.3660805,44.5110101,1964.0,Léogeats,33237,11.0,4.429270508150719,1.929492136239139
19908,36172,Rivarennes,1.3860069,46.6357299,3769.0,Rivarennes,36172,5.0,3.576834854498137,0.11002684818291564
19909,21055,Beaunotte,4.7058097,47.678517,850.0,Beaunotte,21055,0.0,0.40381790024926617,0.0
19910,60319,La Houssoye,1.9421609,49.3543903,660.0,La Houssoye,60319,4.0,1.2095373803444471,2.1505965555001865
19911,15052,Collandres,2.6581926,45.2359835,4330.0,Collandres,15052,2.0,2.2027948116712905,0.13376771049864067
19912,33417,Sainte-Hélène,-0.8834238,44.9664165,12918.0,Sainte-Hélène,33417,56.0,4.0,9.0
19913,83066,Ginasservis,5.8484679,43.6709232,3798.0,Ginasservis,83066,42.0,1.0,0.0
19914,24061,Bourrou,0.5983678,45.044868,946.0,Bourrou,24061,5.0,0.08554131505700918,6.287917469306098
19915,47187,Monteton,0.2568385,44.6225041,1388.0,Monteton,47187,7.0,6.681177613891676,4.843196415541938
19916,08361,Renwez,4.6016821,49.8387372,1622.0,Renwez,08361,25.0,6.302583850512277,7.459773859896553
19917,30139,Lanuéjols,3.3829911,44.1304855,6281.0,Lanuéjols,30139,1.0,8.0,11.0
19918,64523,Sévignacq,-0.2627696,43.4414794,1742.0,Sévignacq,64523,6.0,2.2467536065598366,11.341940056389511
19919,29209,Plouvien,-4.451225,48.5305465,3413.0,Plouvien,29209,60.0,2.2361528446824086,0.04241109576991413
19920,55157,Dommartin-la-Montagne,5.6088942,49.03126,682.0,Dommartin-la-Montagne,55157,0.0,1.1537052785146829,0.40773372783397366
19921,57254,Gorze,5.9988241,49.0516254,1798.0,Gorze,57254,10.0,2.2654387004244,0.2889887690200993
19922,21493,Poncey-lès-Athée,5.385919,47.2410236,661.0,Poncey-lès-Athée,21493,5.0,0.0,0.6126913324192286
19923,77179,Féricy,2.8012128,48.4596035,931.0,Féricy,77179,18.0,0.6984476821180038,0.0
19924,38480,Septème,5.0046422,45.5529888,2183.0,Septème,38480,31.0,2.2784910636669293,1.0
19925,38176,Frontonas,5.18503,45.6475,1275.0,Frontonas,38176,68.0,5.249165036242648,1.0981956141368574
19926,26058,Bourg-lès-Valence,4.8953847,44.9528222,2023.0,Bourg-lès-Valence,26058,259.0,54.98111634651305,11.15679221479523
19927,27678,Les Ventes,1.0827929,48.95584,2061.0,Les Ventes,27678,10.0,0.0,0.0
19928,09259,Saint-Félix-de-Tournegat,1.748013,43.1311859,1045.0,Saint-Félix-de-Tournegat,09259,3.0,1.3148042288706074,0.0
19929,16295,Saint-Amant-de-Boixe,0.1301224,45.7986577,2255.0,Saint-Amant-de-Boixe,16295,18.0,4.552661160219539,0.0
19930,62787,Sempy,1.8761734,50.4921239,807.0,Sempy,62787,0.0,0.18458032270096217,3.3480478095310073
19931,17384,Saint-Pierre-de-l'Isle,-0.4325914,46.0306785,648.0,Saint-Pierre-de-l'Isle,17384,3.0,1.1079814317864063,0.0711380256164893
19932,16193,Louzac-Saint-André,-0.4123303,45.7144349,1018.0,Louzac-Saint-André,16193,17.0,1.1424292172880206,0.0
19933,91617,Tigery,2.5064593,48.6396178,945.0,Tigery,91617,114.0,2.4653133880631675,0.7187498971483157
19934,26197,Montélier,5.0284008,44.9383292,2462.0,Montélier,26197,118.0,9.039082181999737,2.077392530636081
19935,14755,Villerville,0.1294444,49.4016667,335.0,Villerville,14755,18.0,0.0941510720440969,8.153302568788408
19936,24131,Connezac,0.52903,45.51201,607.0,Connezac,24131,0.0,1.0884391566232754,0.10246565391353413
19937,32134,Frégouville,0.9540092,43.5890204,1228.0,Frégouville,32134,12.0,1.2525790974784785,0.23011522539192014
19938,06076,Lieuche,7.016194,43.9956119,1184.0,Lieuche,06076,0.0,1.0,0.0
19939,52084,Busson,5.3592717,48.3265817,999.0,Busson,52084,0.0,0.06288951565427728,0.03454850703615952
19940,06065,La Gaude,7.1503312,43.7228225,1346.0,La Gaude,06065,301.0,3.102953780761061,2.4577842523659443
19941,55306,Louppy-sur-Loison,5.3501092,49.4443668,1438.0,Louppy-sur-Loison,55306,0.0,0.0,3.1322992079421264
19942,32095,Caussens,0.4236543,43.9435194,1339.0,Caussens,32095,9.0,3.1802398395547886,8.641446925669866
19943,40299,Serreslous-et-Arribans,-0.6461335,43.6628588,547.0,Serreslous-et-Arribans,40299,1.0,1.1893948586077578,1.7564470596910056
19944,60127,Canny-sur-Matz,2.8006045,49.6029038,692.0,Canny-sur-Matz,60127,4.0,0.09937015677676765,2.0426529014366523
19945,34202,Pignan,3.7622591,43.5823652,2050.0,Pignan,34202,146.0,1.7758030429273397,0.18407525879121087
19946,56259,La Trinité-Surzur,-2.5958,47.60385,232.0,La Trinité-Surzur,56259,19.0,0.19377999522778894,0.14616760733430278
19947,62256,Crépy,2.2011403,50.4725262,692.0,Crépy,62256,1.0,2.413410727865535,0.4207967443944313
19948,84099,Robion,5.112215,43.8441157,1782.0,Robion,84099,85.0,9.562815962600645,3.503269671703092
19949,02105,Bouresches,3.3102778,49.0641667,757.0,Bouresches,02105,5.0,1.499137194820086,0.12952545995037534
19950,70297,Larret,5.63195,47.6266,566.0,Larret,70297,1.0,0.10292000884072147,0.0
19951,55323,Martincourt-sur-Meuse,5.1731132,49.5337428,589.0,Martincourt-sur-Meuse,55323,0.0,0.18560117068772009,0.16557409574834978
19952,19281,Veix,1.8342547,45.5089115,2194.0,Veix,19281,1.0,0.043244311479783686,0.1513550901792429
19953,74123,Faverges-Seythenex,6.303820595655985,45.734328000000005,5921.0,Faverges-Seythenex,74123,79.0,24.147469024010608,3.044727432348852
19954,21192,Corcelles-les-Monts,4.9403957,47.2950408,1450.0,Corcelles-les-Monts,21192,19.0,0.5012365971165809,0.20362390917093456
19955,21593,Savilly,4.2770453,47.1259092,833.0,Savilly,21593,0.0,1.2227074043094774,0.313943371513694
19956,33488,Saint-Vincent-de-Pertignas,-0.1097,44.8013429,761.0,Saint-Vincent-de-Pertignas,33488,5.0,3.4485671476452615,3.509403447547001
19957,61381,Saint-Denis-sur-Huisne,0.5420252,48.4685463,466.0,Saint-Denis-sur-Huisne,61381,6.0,1.1455823444708417,4.8931294546463935
19958,21003,Ahuy,5.0194715,47.3702632,645.0,Ahuy,21003,73.0,0.48722811198983107,0.6331426971960966
19959,59236,Flesquières,3.1173322,50.1237293,628.0,Flesquières,59236,1.0,3.0,0.12320095613867985
19960,37156,Montlouis-sur-Loire,0.8269289,47.3881023,2408.0,Montlouis-sur-Loire,37156,176.0,6.674852872688952,11.180973474279698
19961,27256,La Forêt-du-Parc,1.2425073,48.9252307,763.0,La Forêt-du-Parc,27256,0.0,0.0,0.27682822571290105
19962,63414,Sauviat,3.5336553,45.7153355,1551.0,Sauviat,63414,7.0,1.384268455771517,0.0
19963,17128,Courcoury,-0.5796434,45.7116265,1276.0,Courcoury,17128,9.0,1.8158252591889874,0.0
19964,22237,Pluduno,-2.2684985,48.5316657,2884.0,Pluduno,22237,31.0,18.73684739996671,0.023201858599754304
19965,62179,Brunembert,1.8939263,50.7137456,618.0,Brunembert,62179,5.0,3.6218961502750204,2.301769134537195
19966,57036,Attilloncourt,6.3800804,48.7862288,337.0,Attilloncourt,57036,2.0,0.02137669079122054,0.25979442677860315
19967,88343,Parey-sous-Montfort,5.945,48.2527,706.0,Parey-sous-Montfort,88343,2.0,1.0,0.2399626784251115
19968,59637,Wandignies-Hamage,3.3256351,50.3981058,630.0,Wandignies-Hamage,59637,23.0,0.09387392564067783,0.0
19969,47097,Feugarolles,0.3465625,44.2212534,2399.0,Feugarolles,47097,8.0,3.383369906778791,15.34229848820229
19970,55124,Consenvoye,5.2861654,49.2875293,1616.0,Consenvoye,55124,4.0,0.0,2.2002772454596493
19971,30009,Alzon,3.4389319,43.967583,2767.0,Alzon,30009,3.0,4.028210453564775,11.524380581045301
19972,50026,Azeville,-1.3134907,49.4591086,302.0,Azeville,50026,2.0,2.552045187715211,11.715468944578271
19973,88245,Hurbache,6.9352496,48.350457,992.0,Hurbache,88245,5.0,0.130667356123612,1.1724688083169512
19974,30330,Tornac,3.9964664,44.0227857,1957.0,Tornac,30330,19.0,14.404739288859211,20.704122310588048
19975,76459,Nesle-Hodeng,1.5049168,49.706261,1571.0,Nesle-Hodeng,76459,4.0,0.22968566067656845,0.24401013950117845
19976,70261,Frotey-lès-Vesoul,6.184163,47.6210916,781.0,Frotey-lès-Vesoul,70261,39.0,1.1833116760152198,2.5591583742202584
19977,04024,Beaujeu,6.3715518,44.2029977,4604.0,Beaujeu,04024,0.0,2.133642301478554,0.0
19978,65187,Gaussan,0.4866071,43.2297857,771.0,Gaussan,65187,0.0,0.0,0.0
19979,77347,Les Ormes-sur-Voulzie,3.2252366,48.4645992,1226.0,Les Ormes-sur-Voulzie,77347,10.0,1.0998828998450791,0.0
19980,59578,Steenbecque,2.4848365,50.6738944,1199.0,Steenbecque,59578,26.0,1.137022746003246,0.07773533879577005
19981,62257,Créquy,2.0469196,50.4947171,2045.0,Créquy,62257,5.0,4.548319269647073,1.779062992529145
19982,47299,Sérignac-Péboudou,0.5388395,44.6148644,1224.0,Sérignac-Péboudou,47299,7.0,2.0802524473447694,5.385765878929102
19983,60599,Saint-Thibault,1.847226,49.700181,1058.0,Saint-Thibault,60599,3.0,0.020299695678380743,0.0
19984,30081,Chusclan,4.6833371,44.1492192,1329.0,Chusclan,30081,47.0,10.907303939158133,4.194720081245753
19985,07148,Malbosc,4.0740801,44.3462912,2164.0,Malbosc,07148,2.0,2.2210538667772326,0.1557239982402192
19986,27240,La Ferrière-sur-Risle,0.7854112,48.9779367,23.0,La Ferrière-sur-Risle,27240,4.0,0.0,0.01673352826479744
19987,33380,Val-de-Livenne,-0.4990197719260564,45.275783950000005,3730.0,Val-de-Livenne,33380,29.0,4.09533552820266,6.034488589482343
19988,24256,Marsac-sur-l'Isle,0.6619444,45.1858333,1016.0,Marsac-sur-l'Isle,24256,162.0,2.6156294016052426,9.784606653185918
19989,71327,Mussy-sous-Dun,4.3308673,46.2339016,878.0,Mussy-sous-Dun,71327,4.0,0.7803972137230308,1.0818750164179995
19990,86286,Verrue,0.1741614,46.8639104,2859.0,Verrue,86286,2.0,1.0785347749358332,0.0
19991,61379,Saint-Cyr-la-Rosière,0.639935,48.3307496,1884.0,Saint-Cyr-la-Rosière,61379,1.0,4.179379831690497,5.598041343280182
19992,65450,Tramezaïgues,0.2899991,42.7975982,3507.0,Tramezaïgues,65450,0.0,0.0,0.0
19993,60215,Erquery,2.4571125,49.409825,592.0,Erquery,60215,10.0,0.1614713822654687,0.01694623628706062
19994,26365,Vaunaveys-la-Rochette,5.03364,44.7682,2221.0,Vaunaveys-la-Rochette,26365,10.0,6.081942784283068,0.10784496653639963
19995,78571,Saint-Nom-la-Bretèche,2.0205241,48.8641009,1181.0,Saint-Nom-la-Bretèche,78571,304.0,0.31015174816834495,0.06415647719833507
19996,02172,Chaudun,3.2650577,49.3181784,854.0,Chaudun,02172,2.0,0.2025598112492453,0.05028099840164657
19997,22208,Plouasne,-2.0077252,48.3001245,3450.0,Plouasne,22208,19.0,3.982043413955336,0.0
19998,38242,Monestier-de-Clermont,5.6358993,44.9183482,538.0,Monestier-de-Clermont,38242,18.0,11.826802777635898,0.32600705382756273
19999,31263,Lagardelle-sur-Lèze,1.388074,43.4143699,1367.0,Lagardelle-sur-Lèze,31263,68.0,0.0,3.4479937262125544
20000,05052,Eygliers,6.6341909,44.6763196,3020.0,Eygliers,05052,5.0,11.183772351545018,3.69852048904474
20001,02503,Mont-d'Origny,3.4992201,49.842125,1347.0,Mont-d'Origny,02503,10.0,0.0,0.0
20002,02715,Serval,3.6870152,49.3537337,214.0,Serval,02715,0.0,0.05192926792942355,1.0
20003,82008,Auvillar,0.899717,44.0703766,1565.0,Auvillar,82008,22.0,4.084128388371044,1.031000886055091
20004,57627,Sanry-sur-Nied,6.3445779,49.0532646,481.0,Sanry-sur-Nied,57627,18.0,2.508108865300068,1.287541207616864
20005,53083,Courcité,-0.2490765,48.3055241,3057.0,Courcité,53083,4.0,0.19237450079478352,1.7917625766499476
20006,80789,Vermandovillers,2.7822363,49.8499541,587.0,Vermandovillers,80789,5.0,0.36069826458132803,0.254360414546938
20007,33296,Mouliets-et-Villemartin,-0.0177698,44.8420883,1584.0,Mouliets-et-Villemartin,33296,12.0,7.358196441462241,7.628697814479708
20008,61145,Domfront en Poiraie,-0.6225916540840775,48.5864842,6529.0,Domfront en Poiraie,61145,22.0,12.0,16.027947809958217
20009,67156,Geudertheim,7.7561385,48.7232088,1147.0,Geudertheim,67156,79.0,4.347961992298385,0.4948898890664898
20010,38155,Entre-deux-Guiers,5.7519152,45.4335268,1050.0,Entre-deux-Guiers,38155,20.0,8.505712053394618,0.0
20011,64313,Lantabat,-1.1234746,43.2498637,2908.0,Lantabat,64313,1.0,1.0471097063098334,3.688229946837066
20012,38045,Biviers,5.7965125,45.2375922,623.0,Biviers,38045,96.0,3.404919725186006,0.20977960818779157
20013,11175,Issel,1.9877069,43.3687578,1818.0,Issel,11175,5.0,0.2150479756255767,0.0
20014,95580,Saint-Witz,2.5653692,49.0906196,765.0,Saint-Witz,95580,137.0,1.7677658890542038,9.491915115949729
20015,57374,Lafrimbolle,7.017928,48.5941224,1066.0,Lafrimbolle,57374,6.0,2.8387723206215933,0.9257031550619568
20016,34037,Boujan-sur-Libron,3.2483732,43.3721159,703.0,Boujan-sur-Libron,34037,65.0,3.1110560717303066,3.50455509713479
20017,14045,Basseneville,-0.1302508,49.2001877,1067.0,Basseneville,14045,4.0,0.052321876690298655,0.34368490661742673
20018,69140,Morancé,4.6998465,45.897961,930.0,Morancé,69140,64.0,5.898821200231737,0.04057279232031737
20019,62629,Noyellette,2.5956465,50.2990343,206.0,Noyellette,62629,1.0,0.0,0.059694924222087734
20020,61323,Le Pas-Saint-l'Homer,0.93296,48.49556,943.0,Le Pas-Saint-l'Homer,61323,1.0,0.17657267121353215,0.6449865884510138
20021,37010,Auzouer-en-Touraine,0.9187295,47.5421673,3411.0,Auzouer-en-Touraine,37010,18.0,0.11257540222655797,1.3869527291767825
20022,59190,Élesmes,4.0097998,50.3080764,625.0,Élesmes,59190,21.0,8.945253935863253,0.8980302646465639
20023,26361,Valdrôme,5.5714338,44.5040042,4125.0,Valdrôme,26361,2.0,2.0,5.0
20024,88277,Luvigny,7.0707534,48.5017013,394.0,Luvigny,88277,0.0,0.1084065252998374,1.5000049513005693
20025,16298,Saint-Amant-de-Nouère,0.0025152,45.7459623,1122.0,Saint-Amant-de-Nouère,16298,2.0,2.07471567002323,0.0
20026,61439,Saint-Ouen-le-Brisoult,-0.3397035,48.5101361,972.0,Saint-Ouen-le-Brisoult,61439,1.0,8.089449676482435,1.1203972593791924
20027,80526,Le Meillard,2.1948714,50.1701036,697.0,Le Meillard,80526,2.0,0.0,0.1427584819298952
20028,08043,Balan,4.9611111,49.6897222,465.0,Balan,08043,25.0,7.78214238377148,6.285762906328259
20029,27289,La Goulafrière,0.4360242,48.9498712,1438.0,La Goulafrière,27289,1.0,0.07695258208167914,0.17260540135783914
20030,71431,Saint-Jean-de-Trézy,4.5874947,46.8359049,1121.0,Saint-Jean-de-Trézy,71431,6.0,1.7819224674278014,5.583686852512016
20031,60255,Fréniches,3.0051594,49.670482,599.0,Fréniches,60255,4.0,0.06366860490393961,0.16869315067226537
20032,02451,Magny-la-Fosse,3.2752778,49.9344444,368.0,Magny-la-Fosse,02451,2.0,1.8570805499927987,0.19889092365508604
20033,02572,Orainville,4.02183,49.3815,874.0,Orainville,02572,10.0,0.0156131175172708,0.18079862806713343
20034,30251,Saint-Étienne-des-Sorts,4.7069105,44.1863908,968.0,Saint-Étienne-des-Sorts,30251,8.0,4.193165989831714,0.44882326640293957
20035,57519,Obervisse,6.5860852,49.1524918,438.0,Obervisse,57519,3.0,1.3110070871831958,0.2584671624181958
20036,26157,La Laupie,4.8457549,44.6017642,960.0,La Laupie,26157,16.0,4.044863251093981,0.0
20037,41145,Monthou-sur-Bièvre,1.29377,47.47516,1671.0,Monthou-sur-Bièvre,41145,9.0,2.235677747193486,0.6769703711933801
20038,62520,Locon,2.6664785,50.5707266,944.0,Locon,62520,49.0,0.9364495411274104,0.4094897368499041
20039,76730,Veauville-lès-Quelles,0.7102327095150496,49.7397887,320.0,Veauville-lès-Quelles,76730,3.0,0.5127117709174149,3.1727264047546
20040,67062,Breitenau,7.29276,48.3275272,448.0,Breitenau,67062,7.0,8.82137099316997,24.39857672164767
20041,55288,Lérouville,5.5426178,48.7917121,1432.0,Lérouville,55288,15.0,0.20048465720863567,1.5385417871579667
20042,59022,Attiches,3.0584663,50.5221624,673.0,Attiches,59022,57.0,0.22745264432079904,0.24562352080919475
20043,70165,Combeaufontaine,5.89322,47.7089,1226.0,Combeaufontaine,70165,4.0,1.0,1.2875306218601188
20044,41230,Saint-Sulpice-de-Pommeray,1.26825,47.60714,1164.0,Saint-Sulpice-de-Pommeray,41230,28.0,0.1897140999705916,0.08602449327195456
20045,89028,Baon,4.13271,47.85843,867.0,Baon,89028,4.0,0.07828724387651846,0.2001425478409341
20046,34001,Abeilhan,3.29284,43.4513,784.0,Abeilhan,34001,38.0,7.6448440162697775,0.49661208650780064
20047,74232,Saint-Eustache,6.1482421,45.795938,1050.0,Saint-Eustache,74232,17.0,0.510669221308237,0.1331150015722464
20048,33052,Les Billaux,-0.237159,44.9517222,627.0,Les Billaux,33052,21.0,2.7758212108833513,0.9814829586344436
20049,74257,Sallenôves,5.9987362,46.0067157,364.0,Sallenôves,74257,25.0,2.8774892108148524,0.0
20050,85071,Commequiers,-1.8397386,46.7612887,4082.0,Commequiers,85071,37.0,0.0,0.0
20051,52164,Damrémont,5.6420282,47.9534932,486.0,Damrémont,52164,2.0,0.29592227871245824,0.0
20052,37090,Crissay-sur-Manse,0.4841935,47.149966,756.0,Crissay-sur-Manse,37090,2.0,1.0286785610334617,2.43300069016128
20053,18254,Soye-en-Septaine,2.4887246,47.026642,1893.0,Soye-en-Septaine,18254,6.0,0.05814082602199875,0.02721652683602573
20054,18173,Osmery,2.6536655,46.9346569,2166.0,Osmery,18173,2.0,0.03384375709142252,0.0
20055,35199,Moussé,-1.2701848,47.9240568,343.0,Moussé,35199,1.0,0.5606752903320802,0.04604822879017585
20056,27045,Bazincourt-sur-Epte,1.7648592,49.3138181,1098.0,Bazincourt-sur-Epte,27045,15.0,0.8404407636924202,2.3509541354995003
20057,63219,Mazaye,2.85913,45.7860416,2192.0,Mazaye,63219,15.0,1.4738681681305847,1.0
20058,73064,Challes-les-Eaux,5.9831637,45.5482519,565.0,Challes-les-Eaux,73064,177.0,17.325180452999433,3.3115774022131226
20059,66095,Latour-de-Carol,1.8879901,42.4654108,1295.0,Latour-de-Carol,66095,3.0,2.964691104458965,8.741168804293695
20060,64053,Arrien,-0.1575524,43.3099687,450.0,Arrien,64053,4.0,0.2824487671838152,3.275323023506133
20061,22293,Saint-Gilles-les-Bois,-3.103523,48.651423,957.0,Saint-Gilles-les-Bois,22293,3.0,2.1627069898075084,0.0
20062,50311,Le Mesnil-Garnier,-1.3096271,48.8653372,1049.0,Le Mesnil-Garnier,50311,1.0,0.5996293558150689,24.30126231830948
20063,51655,Vouzy,4.10952,48.92484,944.0,Vouzy,51655,6.0,1.0,3.2921462437770033
20064,18286,Villequiers,2.8042582,47.0698274,3004.0,Villequiers,18286,3.0,1.0,1.0
20065,59072,Bersillies,4.0049364,50.3220883,284.0,Bersillies,59072,8.0,7.306075889556344,0.8664292612794402
20066,77307,Montévrain,2.748344,48.8741286,544.0,Montévrain,77307,424.0,25.324111871800046,3.3900142883166366
20067,23147,Nouzerolles,1.7406853,46.3798431,814.0,Nouzerolles,23147,0.0,0.019499588378909697,0.019499588378909697
20068,30143,Laval-Saint-Roman,4.5051077,44.2983045,1051.0,Laval-Saint-Roman,30143,2.0,7.538577277184299,5.487800784054182
20069,50086,Brillevast,-1.4149759,49.625871,915.0,Brillevast,50086,6.0,0.2621106992546658,11.127463534232076
20070,12159,Morlhon-le-Haut,2.0627635,44.3246959,2227.0,Morlhon-le-Haut,12159,9.0,3.080119715312643,13.7363377603409
